type,text,proper_or_common,salience,num_mentions,mentions
OTHER,mission statements,COMMON,0.00021128576,1,mission statements
OTHER,policy,COMMON,0.00021125344,1,policy
PERSON,politicians,COMMON,0.00021106759,1,politicians
PERSON,policymakers,COMMON,0.00021106759,1,policymakers
LOCATION,state,COMMON,0.00021073196,1,state
OTHER,mission statements,COMMON,0.00021073196,1,mission statements
OTHER,mission statements,COMMON,0.00021068005,1,mission statements
OTHER,mission statements,COMMON,0.00021068005,1,mission statements
LOCATION,state,COMMON,0.0002104352,1,state
ORGANIZATION,university,COMMON,0.00021041196,1,university
OTHER,policies,COMMON,0.00021038893,1,policies
OTHER,problem,COMMON,0.0002099259,1,problem
OTHER,Success,COMMON,0.0002084621,1,Success
OTHER,concept,COMMON,0.00020723717,1,concept
OTHER,expertise,COMMON,0.0002069803,1,expertise
OTHER,course,COMMON,0.00020636641,1,course
OTHER,all,COMMON,0.00020429147,1,all
PERSON,students,COMMON,0.00020390016,1,students
OTHER,leadership,COMMON,0.0002038534,1,leadership
OTHER,education,COMMON,0.00020303062,1,education
OTHER,education,COMMON,0.00020297505,1,education
OTHER,education,COMMON,0.00020294773,1,education
PERSON,teachers,COMMON,0.000202775,1,teachers
OTHER,education,COMMON,0.00020276451,1,education
OTHER,contrary,COMMON,0.00020235381,1,contrary
OTHER,education,COMMON,0.00020142028,1,education
OTHER,kind,COMMON,0.00020122115,1,kind
OTHER,purpose,COMMON,0.00019928263,1,purpose
OTHER,view,COMMON,0.00019861438,1,view
OTHER,approach,COMMON,0.00019810369,1,approach
OTHER,approach,COMMON,0.00019802863,1,approach
ORGANIZATION,group,COMMON,0.00019797985,1,group
OTHER,beliefs,COMMON,0.0001965004,1,beliefs
OTHER,beliefs,COMMON,0.00019627369,1,beliefs
OTHER,beliefs,COMMON,0.00019618624,1,beliefs
OTHER,beliefs,COMMON,0.000196174,1,beliefs
OTHER,belief,COMMON,0.0001961257,1,belief
OTHER,conception,COMMON,0.00019592528,1,conception
OTHER,conception,COMMON,0.00019563787,1,conception
PERSON,few,COMMON,0.00019485524,1,few
OTHER,beliefs,COMMON,0.00019467113,1,beliefs
OTHER,things,COMMON,0.0001946058,1,things
OTHER,beliefs,COMMON,0.00019458459,1,beliefs
ORGANIZATION,Department of English,PROPER,0.00019378634,1,Department of English
OTHER,much,COMMON,0.00019358513,1,much
OTHER,fact,COMMON,0.00019333669,1,fact
OTHER,missions,COMMON,0.00019324422,1,missions
OTHER,problem,COMMON,0.00019239091,1,problem
OTHER,much,COMMON,0.00019169314,1,much
OTHER,beliefs,COMMON,0.00019142452,1,beliefs
OTHER,problem,COMMON,0.00018969436,1,problem
PERSON,students,COMMON,0.00018916526,1,students
PERSON,students,COMMON,0.00018913184,1,students
PERSON,students,COMMON,0.00018907935,1,students
PERSON,Students,COMMON,0.00018904076,1,Students
PERSON,students,COMMON,0.00018900279,1,students
PERSON,students,COMMON,0.00018898405,1,students
PERSON,students,COMMON,0.00018898405,1,students
PERSON,students,COMMON,0.00018897784,1,students
PERSON,student,COMMON,0.00018897164,1,student
PERSON,students,COMMON,0.00018895314,1,students
PERSON,students,COMMON,0.00018895314,1,students
PERSON,people,COMMON,0.00018851443,1,people
OTHER,fear,COMMON,0.00018841735,1,fear
OTHER,hand,COMMON,0.00018806,1,hand
PERSON,Lord,COMMON,0.00018757686,1,Lord
OTHER,resources conception,COMMON,0.00018724213,1,resources conception
OTHER,education,COMMON,0.00018565239,1,education
OTHER,education,COMMON,0.00018549996,1,education
OTHER,education,COMMON,0.00018548161,1,education
OTHER,service,COMMON,0.00018346072,1,service
OTHER,lot,COMMON,0.00018342778,1,lot
OTHER,student learning,COMMON,0.00018333101,1,student learning
OTHER,democracy,COMMON,0.0001830526,1,democracy
OTHER,democracy,COMMON,0.0001830526,1,democracy
OTHER,college experience,COMMON,0.0001821172,1,college experience
ORGANIZATION,higher education institutions,COMMON,0.00018163981,1,higher education institutions
ORGANIZATION,institution,COMMON,0.00018153984,1,institution
ORGANIZATION,community colleges,COMMON,0.00018150349,1,community colleges
ORGANIZATION,colleges,COMMON,0.00018150349,1,colleges
PERSON,instructors,COMMON,0.00018146772,1,instructors
ORGANIZATION,institutions,COMMON,0.00018142092,1,institutions
OTHER,institution,COMMON,0.00018134133,1,institution
ORGANIZATION,institution,COMMON,0.00018121123,1,institution
OTHER,sort,COMMON,0.00018098523,1,sort
OTHER,resource,COMMON,0.00018043819,1,resource
ORGANIZATION,institution,COMMON,0.0001799907,1,institution
OTHER,beliefs,COMMON,0.00017956155,1,beliefs
PERSON,colleague,COMMON,0.00017951975,1,colleague
OTHER,ship collaboration,COMMON,0.00017951975,1,ship collaboration
PERSON,students,COMMON,0.00017889217,1,students
OTHER,discussions,COMMON,0.00017824024,1,discussions
OTHER,work,COMMON,0.00017821332,1,work
OTHER,resource,COMMON,0.0001779861,1,resource
OTHER,competitiveness,COMMON,0.00017798487,1,competitiveness
OTHER,competitiveness,COMMON,0.00017773488,1,competitiveness
OTHER,competitiveness,COMMON,0.0001776507,1,competitiveness
OTHER,co curriculum,COMMON,0.00017753025,1,co curriculum
OTHER,resource,COMMON,0.00017603427,1,resource
OTHER,health care system,COMMON,0.00017553686,1,health care system
OTHER,students success,COMMON,0.0001749162,1,students success
OTHER,problems,COMMON,0.00017490392,1,problems
OTHER,success,COMMON,0.00017485552,1,success
OTHER,students success,COMMON,0.00017472781,1,students success
OTHER,students success,COMMON,0.00017467221,1,students success
PERSON,people,COMMON,0.0001745534,1,people
OTHER,success,COMMON,0.00017445338,1,success
ORGANIZATION,navy,COMMON,0.00017375231,1,navy
OTHER,problems,COMMON,0.00017342521,1,problems
OTHER,success,COMMON,0.00017329674,1,success
OTHER,faculty success,COMMON,0.0001732658,1,faculty success
OTHER,success,COMMON,0.00017323531,1,success
OTHER,problems,COMMON,0.00017297915,1,problems
OTHER,other,COMMON,0.00017286226,1,other
OTHER,practices,COMMON,0.00017257682,1,practices
OTHER,competitiveness argument,COMMON,0.00017224946,1,competitiveness argument
OTHER,arguments,COMMON,0.00017198859,1,arguments
OTHER,argument,COMMON,0.0001719664,1,argument
PERSON,leaders,COMMON,0.0001718174,1,leaders
OTHER,personnel practices,COMMON,0.00017162142,1,personnel practices
LOCATION,New York,PROPER,0.00017120999,1,New York
LOCATION,West Coast,PROPER,0.00017120999,1,West Coast
OTHER,experience,COMMON,0.00017110638,1,experience
LOCATION,Georgia,PROPER,0.0001709618,1,Georgia
OTHER,source,COMMON,0.00017083116,1,source
PERSON,Lewis,PROPER,0.00017018922,1,Lewis
OTHER,all,COMMON,0.00016942766,1,all
PERSON,people,COMMON,0.0001692095,1,people
ORGANIZATION,National Merit Scholarship Corporation,PROPER,0.0001691869,1,National Merit Scholarship Corporation
WORK_OF_ART,The Land Far,PROPER,0.00016890887,1,The Land Far
OTHER,problem,COMMON,0.00016859474,1,problem
PERSON,Dude,PROPER,0.00016831141,1,Dude
OTHER,priority,COMMON,0.00016820246,1,priority
OTHER,Spear,PROPER,0.00016795553,1,Spear
OTHER,reward system,COMMON,0.000167934,1,reward system
OTHER,value,COMMON,0.00016781356,1,value
OTHER,belief system,COMMON,0.00016758533,1,belief system
OTHER,purposes,COMMON,0.00016621729,1,purposes
OTHER,role,COMMON,0.00016621729,1,role
OTHER,purpose,COMMON,0.00016621729,1,purpose
OTHER,role,COMMON,0.00016621729,1,role
ORGANIZATION,colleges,COMMON,0.00016609316,1,colleges
OTHER,collection,COMMON,0.00016609316,1,collection
ORGANIZATION,institutions,COMMON,0.00016605758,1,institutions
OTHER,collaborative,COMMON,0.00016601397,1,collaborative
OTHER,role,COMMON,0.00016599885,1,role
OTHER,college,COMMON,0.00016595447,1,college
OTHER,instant,COMMON,0.00016588044,1,instant
ORGANIZATION,institutions,COMMON,0.00016585636,1,institutions
OTHER,role,COMMON,0.00016575532,1,role
OTHER,role,COMMON,0.00016551759,1,role
OTHER,values,COMMON,0.0001654443,2,"values, values"
ORGANIZATION,self government,COMMON,0.00016543764,1,self government
OTHER,governance,COMMON,0.0001652686,1,governance
OTHER,service,COMMON,0.00016447407,1,service
OTHER,university service,COMMON,0.00016410512,1,university service
OTHER,lip service,COMMON,0.00016410512,1,lip service
OTHER,service,COMMON,0.0001638575,1,service
OTHER,community service,COMMON,0.00016372003,1,community service
OTHER,economy,COMMON,0.00016370502,1,economy
OTHER,research talent,COMMON,0.00016367796,1,research talent
OTHER,some,COMMON,0.00016343706,1,some
OTHER,more,COMMON,0.0001627896,1,more
OTHER,more,COMMON,0.00016154267,1,more
OTHER,more,COMMON,0.00016145711,1,more
OTHER,value,COMMON,0.00016119308,1,value
OTHER,service commitments,COMMON,0.00016046996,1,service commitments
OTHER,commitment,COMMON,0.00016015336,1,commitment
OTHER,community,COMMON,0.00016009576,1,community
OTHER,success,COMMON,0.00015996232,1,success
OTHER,value,COMMON,0.00015990665,1,value
OTHER,preparation problem,COMMON,0.00015986871,1,preparation problem
OTHER,success,COMMON,0.00015984394,1,success
OTHER,success,COMMON,0.0001598114,1,success
PERSON,community,COMMON,0.00015979412,1,community
OTHER,more,COMMON,0.000159782,1,more
OTHER,community,COMMON,0.00015974611,1,community
OTHER,problem,COMMON,0.00015965641,1,problem
OTHER,number,COMMON,0.00015915181,1,number
PERSON,faculty,COMMON,0.00015912583,1,faculty
OTHER,management techniques,COMMON,0.00015883877,1,management techniques
OTHER,technology,COMMON,0.00015883877,1,technology
OTHER,pegboard,COMMON,0.00015881666,1,pegboard
PERSON,Daniel Goldman,PROPER,0.0001587217,2,"Daniel, Daniel Goldman"
OTHER,college university,COMMON,0.00015866765,1,college university
OTHER,things,COMMON,0.00015817887,1,things
OTHER,other,COMMON,0.00015816311,1,other
OTHER,mission,COMMON,0.00015731186,1,mission
OTHER,win win game aspect,COMMON,0.0001572607,1,win win game aspect
OTHER,all,COMMON,0.0001566396,1,all
ORGANIZATION,institutions,COMMON,0.0001565859,1,institutions
OTHER,kind,COMMON,0.00015609681,1,kind
OTHER,research,COMMON,0.00015587741,1,research
OTHER,mission,COMMON,0.00015580928,1,mission
OTHER,concern,COMMON,0.00015565603,1,concern
OTHER,research,COMMON,0.0001555837,1,research
OTHER,conception,COMMON,0.00015550265,1,conception
OTHER,talent development view,COMMON,0.00015548013,1,talent development view
OTHER,excellence,COMMON,0.00015515993,1,excellence
OTHER,excellence,COMMON,0.00015506303,1,excellence
OTHER,excellent,COMMON,0.00015506303,1,excellent
OTHER,system,COMMON,0.00015502372,1,system
OTHER,system,COMMON,0.00015498139,1,system
OTHER,system,COMMON,0.00015495645,1,system
OTHER,systems,COMMON,0.0001549482,1,systems
OTHER,system,COMMON,0.0001549482,1,system
OTHER,excellence,COMMON,0.00015494112,1,excellence
OTHER,systems,COMMON,0.00015488351,1,systems
OTHER,terms,COMMON,0.000154883,1,terms
OTHER,terms,COMMON,0.0001548735,1,terms
OTHER,system,COMMON,0.00015479047,1,system
OTHER,health care system,COMMON,0.0001547679,1,health care system
OTHER,policy,COMMON,0.00015452274,1,policy
OTHER,policies,COMMON,0.0001544937,1,policies
OTHER,decision,COMMON,0.00015367515,1,decision
OTHER,terms,COMMON,0.00015367416,1,terms
OTHER,terms,COMMON,0.00015359418,1,terms
OTHER,excellence,COMMON,0.00015359418,1,excellence
OTHER,terms,COMMON,0.00015354271,1,terms
OTHER,excellence,COMMON,0.0001535175,1,excellence
OTHER,excellence,COMMON,0.00015346808,1,excellence
OTHER,terms,COMMON,0.00015346808,1,terms
OTHER,terms,COMMON,0.00015336141,1,terms
OTHER,excellence,COMMON,0.00015334993,1,excellence
OTHER,excellence,COMMON,0.0001533047,1,excellence
OTHER,society,COMMON,0.00015322484,1,society
OTHER,society,COMMON,0.00015321668,1,society
PERSON,captains of industry,COMMON,0.00015304209,1,captains of industry
OTHER,society,COMMON,0.00015302368,1,society
OTHER,honesty,COMMON,0.0001528995,1,honesty
OTHER,work,COMMON,0.00015215391,1,work
OTHER,preoccupation,COMMON,0.00015161473,1,preoccupation
OTHER,words,COMMON,0.00015158825,1,words
OTHER,matters,COMMON,0.00015156213,1,matters
OTHER,affairs,COMMON,0.00015148595,1,affairs
OTHER,community service,COMMON,0.00015143458,1,community service
OTHER,words,COMMON,0.00015134242,1,words
OTHER,money,COMMON,0.00015106521,1,money
OTHER,sort,COMMON,0.00015106521,1,sort
OTHER,words,COMMON,0.00015100677,1,words
OTHER,ways,COMMON,0.00015095012,1,ways
OTHER,words,COMMON,0.00015087721,1,words
OTHER,benefits,COMMON,0.00015084182,1,benefits
OTHER,lives,COMMON,0.00015077302,1,lives
OTHER,sense,COMMON,0.00014977284,1,sense
OTHER,aspects,COMMON,0.00014969075,1,aspects
OTHER,fact,COMMON,0.00014958961,1,fact
ORGANIZATION,group,COMMON,0.00014954928,1,group
OTHER,student learning,COMMON,0.00014886647,1,student learning
OTHER,intelligence,COMMON,0.00014877752,1,intelligence
OTHER,some,COMMON,0.00014816175,1,some
PERSON,citizen,COMMON,0.00014800203,1,citizen
OTHER,Ah,PROPER,0.00014799605,2,"Ah, autonomy"
PERSON,people,COMMON,0.00014798154,1,people
OTHER,things,COMMON,0.00014787288,1,things
OTHER,Community,COMMON,0.0001477401,1,Community
OTHER,more,COMMON,0.00014771691,1,more
OTHER,community,COMMON,0.00014756959,1,community
OTHER,reputation,COMMON,0.00014744222,1,reputation
OTHER,citizenship,COMMON,0.00014696878,1,citizenship
PERSON,teaching students,COMMON,0.00014685208,1,teaching students
OTHER,citizenship,COMMON,0.00014684709,1,citizenship
PERSON,people,COMMON,0.00014660027,1,people
OTHER,resource,COMMON,0.00014653736,1,resource
OTHER,citizenship,COMMON,0.000146295,1,citizenship
PERSON,many,COMMON,0.00014589973,1,many
OTHER,idea,COMMON,0.00014566419,1,idea
OTHER,admissions,COMMON,0.0001453042,1,admissions
OTHER,concept,COMMON,0.00014386247,1,concept
OTHER,conception,COMMON,0.00014380242,1,conception
OTHER,kinds,COMMON,0.00014380242,1,kinds
OTHER,conceptions,COMMON,0.00014377314,1,conceptions
OTHER,kind,COMMON,0.00014371602,1,kind
OTHER,kind,COMMON,0.0001436337,1,kind
OTHER,distractions,COMMON,0.00014287102,1,distractions
OTHER,issue,COMMON,0.00014284306,1,issue
OTHER,issue,COMMON,0.0001428033,1,issue
OTHER,issue,COMMON,0.0001428033,1,issue
OTHER,research university,COMMON,0.00014259084,1,research university
OTHER,distribution,COMMON,0.00014255439,1,distribution
OTHER,problem,COMMON,0.00014241821,1,problem
OTHER,terms,COMMON,0.00014192982,1,terms
OTHER,excellence,COMMON,0.0001418671,1,excellence
OTHER,terms,COMMON,0.00014184417,1,terms
OTHER,excellence,COMMON,0.00014183659,1,excellence
OTHER,evidence,COMMON,0.00014179977,1,evidence
OTHER,excellence,COMMON,0.00014178445,1,excellence
OTHER,excellence,COMMON,0.00014176984,1,excellence
OTHER,issues,COMMON,0.0001416804,1,issues
OTHER,terms,COMMON,0.00014165038,1,terms
OTHER,politics,COMMON,0.00014161196,1,politics
OTHER,policies,COMMON,0.00014153328,1,policies
OTHER,research universities,COMMON,0.00014152052,1,research universities
OTHER,issue,COMMON,0.00014122864,1,issue
OTHER,approach,COMMON,0.00014041369,1,approach
OTHER,course,COMMON,0.00013999139,1,course
OTHER,example,COMMON,0.00013998215,1,example
OTHER,example,COMMON,0.0001399547,1,example
OTHER,experience,COMMON,0.00013986632,1,experience
OTHER,test scores,COMMON,0.00013981857,1,test scores
OTHER,courses,COMMON,0.0001397498,1,courses
OTHER,exams,COMMON,0.00013974178,1,exams
OTHER,system,COMMON,0.00013968421,1,system
OTHER,education,COMMON,0.00013924125,1,education
OTHER,thes,COMMON,0.00013922635,1,thes
OTHER,education,COMMON,0.00013911162,1,education
OTHER,example,COMMON,0.00013906948,1,example
OTHER,examples,COMMON,0.00013895624,1,examples
OTHER,course,COMMON,0.00013872617,1,course
OTHER,example,COMMON,0.00013851316,1,example
OTHER,course,COMMON,0.00013845114,1,course
OTHER,mission statements,COMMON,0.00013824651,1,mission statements
OTHER,contact,COMMON,0.0001371007,1,contact
PERSON,one,COMMON,0.00013703071,1,one
OTHER,one,COMMON,0.00013702216,1,one
OTHER,research,COMMON,0.0001362738,1,research
OTHER,problems,COMMON,0.00013623587,1,problems
OTHER,teaching,COMMON,0.00013594796,1,teaching
OTHER,teaching,COMMON,0.00013574283,1,teaching
PERSON,teachers,COMMON,0.00013566946,1,teachers
OTHER,question,COMMON,0.0001355894,1,question
OTHER,things,COMMON,0.00013535317,1,things
OTHER,resource,COMMON,0.00013530276,1,resource
OTHER,resources,COMMON,0.00013526768,1,resources
OTHER,resources,COMMON,0.0001351602,1,resources
OTHER,forms,COMMON,0.00013483618,1,forms
OTHER,beliefs,COMMON,0.00013472536,1,beliefs
OTHER,beliefs,COMMON,0.00013472032,1,beliefs
OTHER,beliefs,COMMON,0.0001347153,1,beliefs
OTHER,belief,COMMON,0.00013434855,1,belief
OTHER,trick,COMMON,0.00013433157,1,trick
ORGANIZATION,minority group,COMMON,0.00013418533,1,minority group
ORGANIZATION,groups,COMMON,0.00013417618,1,groups
PERSON,scholar,COMMON,0.00013399488,1,scholar
OTHER,approach,COMMON,0.00013380972,1,approach
OTHER,end,COMMON,0.00013312914,1,end
OTHER,meaning,COMMON,0.00013312914,1,meaning
LOCATION,world,COMMON,0.0001330393,1,world
OTHER,part,COMMON,0.00013301318,1,part
OTHER,appeal,COMMON,0.00013297505,1,appeal
OTHER,faculty talents,COMMON,0.00013296535,1,faculty talents
OTHER,scholarship,COMMON,0.00013296535,1,scholarship
OTHER,catalogs,COMMON,0.0001329336,1,catalogs
OTHER,rhetoric,COMMON,0.00013291325,1,rhetoric
OTHER,approach,COMMON,0.0001328298,1,approach
OTHER,economies,COMMON,0.00013277763,1,economies
OTHER,economies,COMMON,0.00013277763,1,economies
OTHER,experiences,COMMON,0.00013273844,1,experiences
OTHER,wealth,COMMON,0.00013272281,1,wealth
OTHER,labor market,COMMON,0.00013272281,1,labor market
PERSON,scholars,COMMON,0.00013270475,1,scholars
ORGANIZATION,groups,COMMON,0.00013268481,1,groups
OTHER,talent,COMMON,0.00013263604,1,talent
OTHER,talents,COMMON,0.00013261693,1,talents
OTHER,catalogs,COMMON,0.00013258513,1,catalogs
OTHER,anything,COMMON,0.00013256872,1,anything
OTHER,labor market,COMMON,0.00013253638,1,labor market
OTHER,rhetoric,COMMON,0.00013250469,1,rhetoric
OTHER,labor market,COMMON,0.00013247361,1,labor market
EVENT,lecture,COMMON,0.00013223155,2,"lecture, lecture"
PERSON,students,COMMON,0.00013206674,1,students
PERSON,student,COMMON,0.0001320161,1,student
OTHER,beliefs,COMMON,0.00013147182,1,beliefs
OTHER,appeal appeal,COMMON,0.00013134722,1,appeal appeal
OTHER,much,COMMON,0.00013085223,1,much
OTHER,fact,COMMON,0.00013084427,1,fact
PERSON,Most,COMMON,0.00013083636,1,Most
OTHER,much,COMMON,0.00013075926,1,much
PERSON,politicians,COMMON,0.00013068898,1,politicians
OTHER,talents,COMMON,0.00013065654,1,talents
ORGANIZATION,universities,COMMON,0.0001306168,1,universities
LOCATION,state,COMMON,0.00013058881,1,state
LOCATION,state,COMMON,0.00013054775,1,state
LOCATION,colleges universities,COMMON,0.00013054775,1,colleges universities
LOCATION,state,COMMON,0.00013054101,1,state
OTHER,admissions policy,COMMON,0.00013048809,1,admissions policy
PERSON,Most,COMMON,0.00013005565,1,Most
OTHER,fact,COMMON,0.0001300296,1,fact
OTHER,research mission,COMMON,0.00012965222,1,research mission
OTHER,Success,COMMON,0.00012900008,1,Success
LOCATION,state,COMMON,0.00012899018,1,state
PERSON,students,COMMON,0.0001287925,1,students
PERSON,students,COMMON,0.0001287814,1,students
OTHER,service learning programs,COMMON,0.00012807111,1,service learning programs
OTHER,example,COMMON,0.00012801135,1,example
OTHER,little,COMMON,0.00012796489,1,little
OTHER,way,COMMON,0.00012787423,1,way
PERSON,cousin,COMMON,0.0001278564,1,cousin
OTHER,interventions,COMMON,0.0001277573,1,interventions
OTHER,opportunity,COMMON,0.00012763691,1,opportunity
OTHER,focus,COMMON,0.00012763351,1,focus
PERSON,academics,COMMON,0.00012758005,1,academics
OTHER,intelligence,COMMON,0.00012754847,1,intelligence
OTHER,sense,COMMON,0.00012748716,1,sense
OTHER,effort,COMMON,0.00012745004,1,effort
OTHER,interest,COMMON,0.00012685654,1,interest
ORGANIZATION,academy,COMMON,0.00012685654,1,academy
OTHER,responsibility,COMMON,0.00012675149,1,responsibility
OTHER,efforts,COMMON,0.00012672631,1,efforts
OTHER,effectiveness,COMMON,0.000126391,1,effectiveness
LOCATION,academia,COMMON,0.00012635133,1,academia
OTHER,opportunities,COMMON,0.0001262937,1,opportunities
OTHER,sense,COMMON,0.0001262843,1,sense
OTHER,applications,COMMON,0.00012597199,1,applications
PERSON,under,COMMON,0.00012571666,1,under
OTHER,continuum,COMMON,0.00012554706,1,continuum
PERSON,others,COMMON,0.00012530456,1,others
OTHER,decision,COMMON,0.00012462404,1,decision
ORGANIZATION,institutions,COMMON,0.00012454925,1,institutions
ORGANIZATION,institutions,COMMON,0.00012447663,1,institutions
ORGANIZATION,institution,COMMON,0.00012445901,1,institution
OTHER,institution,COMMON,0.00012433704,1,institution
OTHER,instruction,COMMON,0.000124333,1,instruction
OTHER,admissions,COMMON,0.00012402073,1,admissions
OTHER,admissions,COMMON,0.00012397645,1,admissions
OTHER,democracy,COMMON,0.00012334425,1,democracy
OTHER,lot,COMMON,0.00012334425,1,lot
OTHER,quality,COMMON,0.00012333132,1,quality
OTHER,smartness,COMMON,0.00012331855,2,"smartness, smartness"
OTHER,qualities,COMMON,0.00012328068,1,qualities
OTHER,democracy,COMMON,0.00012324381,1,democracy
OTHER,democracy,COMMON,0.00012321971,1,democracy
OTHER,approach,COMMON,0.00012281047,1,approach
ORGANIZATION,schools,COMMON,0.00012281047,1,schools
ORGANIZATION,schools,COMMON,0.00012281047,1,schools
OTHER,student talents,COMMON,0.00012280354,1,student talents
OTHER,approach,COMMON,0.00012280354,1,approach
OTHER,talent,COMMON,0.00012275596,1,talent
OTHER,approach,COMMON,0.00012268411,1,approach
OTHER,student talent,COMMON,0.00012264014,1,student talent
PERSON,talent,COMMON,0.0001226095,1,talent
OTHER,talent,COMMON,0.0001226095,1,talent
OTHER,systems approach,COMMON,0.00012251548,1,systems approach
OTHER,systems perspective,COMMON,0.00012199446,1,systems perspective
OTHER,measures,COMMON,0.00012188208,1,measures
ORGANIZATION,institutions,COMMON,0.000121396675,1,institutions
OTHER,pronouncements,COMMON,0.0001212337,1,pronouncements
PERSON,parents,COMMON,0.00012110851,1,parents
PERSON,captives,COMMON,0.00012110851,1,captives
OTHER,science,COMMON,0.00012109146,1,science
ORGANIZATION,group,COMMON,0.000121084784,1,group
OTHER,inequities,COMMON,0.00012104147,1,inequities
OTHER,productivity,COMMON,0.000120977355,1,productivity
OTHER,whole,COMMON,0.000120961755,1,whole
OTHER,gold,COMMON,0.000120946315,1,gold
OTHER,well being,COMMON,0.000120946315,1,well being
OTHER,techniques,COMMON,0.00012086276,2,"Some, techniques"
PERSON,character,COMMON,0.00012085694,1,character
OTHER,form,COMMON,0.00012084255,1,form
OTHER,measures,COMMON,0.00012047803,1,measures
OTHER,measures,COMMON,0.00012046981,1,measures
OTHER,competitiveness,COMMON,0.00012042143,1,competitiveness
OTHER,scores,COMMON,0.0001203823,1,scores
LOCATION,campus,COMMON,0.00012036693,1,campus
EVENT,discussion,COMMON,0.00012031439,1,discussion
OTHER,test scores,COMMON,0.00012026367,1,test scores
PERSON,others,COMMON,0.0001202495,1,others
OTHER,smartness,COMMON,0.00012024246,1,smartness
OTHER,measures,COMMON,0.000120228484,1,measures
OTHER,smartness,COMMON,0.00012020778,1,smartness
OTHER,success,COMMON,0.00011990338,1,success
OTHER,success,COMMON,0.000119843455,1,success
PERSON,many,COMMON,0.00011962509,1,many
OTHER,curriculum,COMMON,0.000119611315,1,curriculum
OTHER,faculty discussions,COMMON,0.00011956262,1,faculty discussions
OTHER,discussions,COMMON,0.00011955069,1,discussions
OTHER,education curriculum,COMMON,0.000119469856,1,education curriculum
OTHER,test scores,COMMON,0.0001191397,1,test scores
LOCATION,campus,COMMON,0.00011912191,1,campus
PERSON,each other,COMMON,0.000118523174,1,each other
OTHER,classes,COMMON,0.000116952055,1,classes
OTHER,efforts,COMMON,0.00011690156,1,efforts
OTHER,effect,COMMON,0.00011688179,1,effect
OTHER,responsibility,COMMON,0.00011684944,1,responsibility
PERSON,opponents,COMMON,0.00011684306,1,opponents
OTHER,efforts,COMMON,0.00011682408,1,efforts
OTHER,efforts,COMMON,0.00011681157,1,efforts
OTHER,systems responsibilities,COMMON,0.00011681157,1,systems responsibilities
OTHER,effort,COMMON,0.000116799165,1,effort
OTHER,interest,COMMON,0.00011666381,1,interest
OTHER,interest,COMMON,0.00011666381,1,interest
OTHER,interests,COMMON,0.00011665821,1,interests
OTHER,level,COMMON,0.000116496754,1,level
OTHER,levels,COMMON,0.000116488714,1,levels
OTHER,reasons,COMMON,0.00011646487,1,reasons
OTHER,tracking practices,COMMON,0.00011640318,1,tracking practices
OTHER,practices,COMMON,0.000116351315,1,practices
OTHER,part,COMMON,0.00011633714,1,part
OTHER,reason,COMMON,0.000116239455,1,reason
OTHER,Systems,COMMON,0.0001160646,1,Systems
OTHER,practice,COMMON,0.00011569147,1,practice
OTHER,development,COMMON,0.0001156669,1,development
OTHER,leadership,COMMON,0.00011561902,1,leadership
OTHER,developments,COMMON,0.00011558415,1,developments
OTHER,changes,COMMON,0.00011545271,1,changes
OTHER,practices,COMMON,0.00011545271,1,practices
OTHER,curriculum teaching practices,COMMON,0.00011545271,1,curriculum teaching practices
OTHER,reputation,COMMON,0.00011525777,1,reputation
OTHER,development,COMMON,0.00011513582,1,development
OTHER,some,COMMON,0.000114859096,1,some
OTHER,some,COMMON,0.00011471466,1,some
OTHER,some,COMMON,0.00011468894,1,some
OTHER,reputations,COMMON,0.000113883245,1,reputations
OTHER,lives,COMMON,0.00011381199,1,lives
OTHER,quality,COMMON,0.00011368258,1,quality
PERSON,persons,COMMON,0.00011365412,1,persons
OTHER,reasons,COMMON,0.00011353433,1,reasons
OTHER,DH service,COMMON,0.00011345783,1,DH service
OTHER,service,COMMON,0.00011339371,1,service
OTHER,community services,COMMON,0.000113382695,1,community services
OTHER,catalogs,COMMON,0.000112654685,1,catalogs
OTHER,process,COMMON,0.00011219212,1,process
PERSON,tutors,COMMON,0.00011210151,1,tutors
OTHER,influence,COMMON,0.00011209422,1,influence
OTHER,admissions process,COMMON,0.00011209422,1,admissions process
PERSON,some,COMMON,0.0001120722,1,some
OTHER,issues,COMMON,0.00011205303,1,issues
OTHER,value statement,COMMON,0.000112021415,1,value statement
OTHER,purposes,COMMON,0.00011201654,1,purposes
OTHER,influence,COMMON,0.00011200288,1,influence
OTHER,test,COMMON,0.00011191728,1,test
OTHER,discussion,COMMON,0.00011154608,1,discussion
ORGANIZATION,self government,COMMON,0.000111385205,1,self government
PERSON,Academie,PROPER,0.00011127972,1,Academie
OTHER,influence,COMMON,0.00011124075,1,influence
ORGANIZATION,government,COMMON,0.00011124075,1,government
OTHER,role,COMMON,0.00011124075,1,role
ORGANIZATION,major,COMMON,0.00011123025,1,major
OTHER,purposes,COMMON,0.00011099121,1,purposes
OTHER,values,COMMON,0.00011080137,1,values
OTHER,community,COMMON,0.00011069187,1,community
OTHER,value,COMMON,0.000110633075,1,value
OTHER,value,COMMON,0.000110633075,1,value
OTHER,value,COMMON,0.000110633075,1,value
OTHER,value,COMMON,0.00011060814,1,value
OTHER,smartness,COMMON,0.000110258836,1,smartness
OTHER,test score,COMMON,0.00011011213,1,test score
