type,text,proper_or_common,salience,num_mentions,mentions
ORGANIZATION,Sunday Times,PROPER,0.00023469605,1,Sunday Times
OTHER,right,COMMON,0.00021945075,1,right
OTHER,coincidence,COMMON,0.00021137956,1,coincidence
OTHER,increases,COMMON,0.00021105279,1,increases
OTHER,failures,COMMON,0.00020008565,1,failures
LOCATION,clinics,COMMON,0.00020003026,1,clinics
OTHER,Security,COMMON,0.0002000242,1,Security
PERSON,guys,COMMON,0.00019992315,1,guys
OTHER,pressure,COMMON,0.00019989998,1,pressure
OTHER,cancer,COMMON,0.00019979833,1,cancer
ORGANIZATION,company,COMMON,0.00018448832,1,company
OTHER,warrant,COMMON,0.00017577005,1,warrant
ORGANIZATION,service providers,COMMON,0.00017574779,1,service providers
OTHER,alliances,COMMON,0.00017574779,1,alliances
PERSON,brother,COMMON,0.00017570394,1,brother
PERSON,families,COMMON,0.00017567165,1,families
EVENT,swimming,COMMON,0.00017565038,1,swimming
OTHER,Thanks,COMMON,0.0001756451,1,Thanks
OTHER,Sources,COMMON,0.00017562932,1,Sources
OTHER,consent bills,COMMON,0.00017559812,1,consent bills
OTHER,attempt,COMMON,0.00017557757,1,attempt
OTHER,rest shut,COMMON,0.00017547281,1,rest shut
OTHER,sterilization cast,COMMON,0.00017545343,1,sterilization cast
OTHER,force consent laws,COMMON,0.00017544381,1,force consent laws
OTHER,palace blocks,COMMON,0.00017543901,1,palace blocks
OTHER,civilization,COMMON,0.00017542945,1,civilization
OTHER,conditions,COMMON,0.00017541993,1,conditions
PERSON,Liars,PROPER,0.0001651556,1,Liars
LOCATION,Paris,PROPER,0.0001651253,1,Paris
ORGANIZATION,House,PROPER,0.00016511779,1,House
OTHER,No See,PROPER,0.00013269036,1,No See
PERSON,Flanders,PROPER,0.00012468685,1,Flanders
LOCATION,San Undercover,PROPER,0.00011809161,1,San Undercover
ORGANIZATION,Apple Committee Against Divorce,PROPER,0.000103814076,1,Apple Committee Against Divorce
PERSON,R,PROPER,0.000103814076,1,R
NUMBER,4,COMMON,0,1,4
NUMBER,76,COMMON,0,1,76
NUMBER,98,COMMON,0,1,98
NUMBER,16,COMMON,0,1,16
NUMBER,four,COMMON,0,1,four
NUMBER,1975,COMMON,0,1,1975
NUMBER,30,COMMON,0,1,30
NUMBER,one,COMMON,0,1,one
NUMBER,Four,COMMON,0,1,Four
NUMBER,Five,COMMON,0,1,Five
NUMBER,three,COMMON,0,1,three
NUMBER,1975,COMMON,0,1,1975
NUMBER,1977,COMMON,0,1,1977
NUMBER,five,COMMON,0,1,five
NUMBER,16,COMMON,0,1,16
NUMBER,1000,COMMON,0,1,1000
NUMBER,20,COMMON,0,1,20
NUMBER,95,COMMON,0,1,95
NUMBER,1971,COMMON,0,1,1971
NUMBER,32,COMMON,0,1,32
NUMBER,One,COMMON,0,1,One
NUMBER,77,COMMON,0,1,77
NUMBER,One,COMMON,0,1,One
NUMBER,five,COMMON,0,1,five
NUMBER,1970,COMMON,0,1,1970
NUMBER,30,COMMON,0,1,30
NUMBER,one,COMMON,0,1,one
NUMBER,71,COMMON,0,1,71
NUMBER,40,COMMON,0,1,40
NUMBER,1921,COMMON,0,1,1921
NUMBER,five,COMMON,0,1,five
NUMBER,"3 220,000",COMMON,0,1,"3 220,000"
NUMBER,One,COMMON,0,1,One
NUMBER,1985,COMMON,0,1,1985
NUMBER,two,COMMON,0,1,two
NUMBER,"11,000",COMMON,0,1,"11,000"
NUMBER,three,COMMON,0,1,three
NUMBER,One,COMMON,0,1,One
NUMBER,"77,000",COMMON,0,1,"77,000"
NUMBER,1000,COMMON,0,1,1000
NUMBER,one,COMMON,0,1,one
NUMBER,75,COMMON,0,1,75
NUMBER,10,COMMON,0,1,10
NUMBER,19,COMMON,0,1,19
NUMBER,17,COMMON,0,1,17
NUMBER,six,COMMON,0,1,six
NUMBER,Three,COMMON,0,1,Three
NUMBER,12,COMMON,0,1,12
DATE,1971,COMMON,0,1,1971
NUMBER,1977,COMMON,0,1,1977
NUMBER,1976,COMMON,0,1,1976
NUMBER,19,COMMON,0,1,19
NUMBER,three,COMMON,0,1,three
NUMBER,two,COMMON,0,1,two
NUMBER,Four,COMMON,0,1,Four
NUMBER,18,COMMON,0,1,18
NUMBER,one,COMMON,0,1,one
NUMBER,40,COMMON,0,1,40
NUMBER,88,COMMON,0,1,88
NUMBER,15,COMMON,0,1,15
DATE,1977,COMMON,0,1,1977
NUMBER,1917,COMMON,0,1,1917
DATE,1977,COMMON,0,1,1977
DATE,1977,COMMON,0,1,1977
DATE,1985,COMMON,0,1,1985
DATE,1975,COMMON,0,1,1975
DATE,1975,COMMON,0,1,1975
DATE,1921,COMMON,0,1,1921
DATE,1973,COMMON,0,1,1973
DATE,1917,COMMON,0,1,1917
DATE,1970,COMMON,0,1,1970
DATE,1976,COMMON,0,1,1976
DATE,1974,COMMON,0,1,1974
NUMBER,60,COMMON,0,1,60
NUMBER,Eight,COMMON,0,1,Eight
NUMBER,76,COMMON,0,1,76
NUMBER,three,COMMON,0,1,three
NUMBER,two,COMMON,0,1,two
NUMBER,One,COMMON,0,1,One
NUMBER,Six,COMMON,0,1,Six
NUMBER,four,COMMON,0,1,four
NUMBER,76,COMMON,0,1,76
NUMBER,1977,COMMON,0,1,1977
NUMBER,86,COMMON,0,1,86
NUMBER,Four,COMMON,0,1,Four
NUMBER,four,COMMON,0,1,four
NUMBER,30,COMMON,0,1,30
NUMBER,nine,COMMON,0,1,nine
NUMBER,99,COMMON,0,1,99
NUMBER,1974,COMMON,0,1,1974
NUMBER,three,COMMON,0,1,three
NUMBER,One,COMMON,0,1,One
NUMBER,1973,COMMON,0,1,1973
NUMBER,four,COMMON,0,1,four
NUMBER,46,COMMON,0,1,46
NUMBER,40,COMMON,0,1,40
NUMBER,116,COMMON,0,1,116
