type,text,proper_or_common,salience,num_mentions,mentions
PERSON,men,COMMON,0.00014129307,1,men
OTHER,speculum,COMMON,0.0001390795,1,speculum
EVENT,sexual harassment,COMMON,0.00013834253,1,sexual harassment
EVENT,drug trials,COMMON,0.00013809967,1,drug trials
OTHER,ways,COMMON,0.00013688851,1,ways
OTHER,sex hormones,COMMON,0.00013681456,1,sex hormones
OTHER,way,COMMON,0.00013681034,1,way
OTHER,issue,COMMON,0.00013588206,2,"issue, issue"
ORGANIZATION,government,COMMON,0.0001354441,1,government
PERSON,Florence Nightingale,PROPER,0.0001343657,1,Florence Nightingale
PERSON,woman,COMMON,0.0001339464,1,woman
OTHER,consumer health movement,COMMON,0.00013327082,1,consumer health movement
PERSON,people,COMMON,0.00013262453,1,people
PERSON,everyone,COMMON,0.0001323898,1,everyone
PERSON,women,COMMON,0.00013201329,1,women
PERSON,People,COMMON,0.00013200738,1,People
PERSON,women,COMMON,0.00013067329,1,women
PERSON,women,COMMON,0.00012983265,1,women
PERSON,women,COMMON,0.00012956589,1,women
PERSON,People,COMMON,0.00012941957,1,People
OTHER,violence,COMMON,0.00012888222,2,"tool, violence"
PERSON,doctor,COMMON,0.00012881996,1,doctor
OTHER,issues,COMMON,0.00012861138,1,issues
OTHER,cycle,COMMON,0.00012861032,1,cycle
OTHER,issues,COMMON,0.00012796263,1,issues
ORGANIZATION,coalition,COMMON,0.00012694177,1,coalition
PERSON,women,COMMON,0.00012658157,1,women
OTHER,phone number,COMMON,0.00012622983,1,phone number
OTHER,mistake,COMMON,0.00012475403,1,mistake
OTHER,abortion,COMMON,0.00012153375,1,abortion
ORGANIZATION,population control forces,COMMON,0.00012103628,2,"population control forces, Population control forces"
PERSON,researchers,COMMON,0.00012069237,1,researchers
PERSON,doctors,COMMON,0.000120626755,1,doctors
OTHER,question,COMMON,0.000120029974,1,question
OTHER,health care,COMMON,0.0001199861,1,health care
PERSON,children,COMMON,0.00011984203,1,children
PERSON,doctor,COMMON,0.000119538025,1,doctor
PERSON,children,COMMON,0.000119448116,1,children
OTHER,abortion issue,COMMON,0.00011941234,1,abortion issue
PERSON,children,COMMON,0.000119343036,1,children
PERSON,children,COMMON,0.00011929322,1,children
PERSON,children,COMMON,0.00011929322,1,children
PERSON,children,COMMON,0.000119138516,1,children
OTHER,response,COMMON,0.00011861125,2,"response, stuff"
OTHER,issues,COMMON,0.00011798155,1,issues
PERSON,children,COMMON,0.00011796815,1,children
OTHER,abortions,COMMON,0.00011796257,1,abortions
LOCATION,states,COMMON,0.0001176326,1,states
PERSON,people,COMMON,0.00011751798,1,people
CONSUMER_GOOD,Dalkon Shield,PROPER,0.00011705846,3,"Dalkon Shield, type, Dalkon Shield"
PERSON,doctors,COMMON,0.00011691869,1,doctors
PERSON,Lucien Warner,PROPER,0.00011680381,2,"Lucien Warner, Dr."
OTHER,mythology,COMMON,0.000116217474,1,mythology
PERSON,women,COMMON,0.00011620603,1,women
PERSON,women,COMMON,0.00011620603,1,women
PERSON,women,COMMON,0.00011619172,1,women
PERSON,women,COMMON,0.00011619172,1,women
PERSON,women,COMMON,0.00011610541,1,women
PERSON,women,COMMON,0.00011603997,1,women
PERSON,Women,COMMON,0.00011516043,1,Women
OTHER,contraceptive,COMMON,0.00011499714,1,contraceptive
OTHER,part,COMMON,0.00011480445,1,part
ORGANIZATION,women cops,COMMON,0.00011469735,1,women cops
OTHER,AH Robins,PROPER,0.00011451799,1,AH Robins
OTHER,money,COMMON,0.00011404743,1,money
OTHER,50%,COMMON,0.00011386001,1,50%
OTHER,Depo-Provera,PROPER,0.00011364022,3,"Depo-Provera, contraceptive, Depo-Provera"
OTHER,transmission categories,COMMON,0.00011339936,1,transmission categories
OTHER,women's health,COMMON,0.000113189955,1,women's health
PERSON,healers,COMMON,0.00011313352,1,healers
OTHER,women's health,COMMON,0.000113084636,1,women's health
OTHER,women's health,COMMON,0.00011303228,1,women's health
OTHER,health,COMMON,0.00011265275,1,health
PERSON,healers,COMMON,0.000112590635,1,healers
OTHER,health,COMMON,0.00011251196,1,health
CONSUMER_GOOD,condoms,COMMON,0.00011208815,1,condoms
OTHER,treatment,COMMON,0.00011183371,1,treatment
OTHER,treatment,COMMON,0.000111582856,1,treatment
OTHER,medicine,COMMON,0.00011147291,1,medicine
PERSON,woman,COMMON,0.00011124086,1,woman
OTHER,lot,COMMON,0.00011066544,1,lot
LOCATION,New York City,PROPER,0.00011028321,1,New York City
OTHER,thing,COMMON,0.000109685665,1,thing
OTHER,Access,COMMON,0.00010928808,1,Access
PERSON,presenters,COMMON,0.00010878886,1,presenters
CONSUMER_GOOD,condoms,COMMON,0.00010867493,1,condoms
PERSON,Jane,PROPER,0.00010856808,6,"Jane, Jane, Jane, Jane, Jane, Jane"
PERSON,activists,COMMON,0.00010849754,1,activists
PERSON,midwives,COMMON,0.00010826369,1,midwives
CONSUMER_GOOD,drug,COMMON,0.00010804768,1,drug
OTHER,place,COMMON,0.00010761582,1,place
OTHER,incomes,COMMON,0.000107594744,1,incomes
LOCATION,places,COMMON,0.000107339416,1,places
PERSON,90%,COMMON,0.000105902785,1,90%
OTHER,movement,COMMON,0.000105543746,1,movement
OTHER,AIDS activist movement,COMMON,0.000105543746,1,AIDS activist movement
ORGANIZATION,women's liberation movement,COMMON,0.00010544901,1,women's liberation movement
OTHER,AIDS movement,COMMON,0.000105418934,1,AIDS movement
PERSON,people,COMMON,0.00010536847,1,people
EVENT,activity,COMMON,0.000104811224,1,activity
PERSON,lesbians,COMMON,0.000104767474,1,lesbians
OTHER,interference,COMMON,0.00010454445,1,interference
OTHER,interests,COMMON,0.00010413629,1,interests
PERSON,women,COMMON,0.00010378404,1,women
CONSUMER_GOOD,drug,COMMON,0.00010319318,1,drug
OTHER,care,COMMON,0.00010262761,1,care
OTHER,access,COMMON,0.00010235316,1,access
PERSON,poor,COMMON,0.00010211637,1,poor
OTHER,career,COMMON,0.00010206935,1,career
OTHER,abortion,COMMON,0.00010195226,1,abortion
OTHER,care,COMMON,0.00010193814,1,care
OTHER,abortions,COMMON,0.000101773076,1,abortions
OTHER,abortion,COMMON,0.000101026075,1,abortion
OTHER,abortion,COMMON,0.0001010194,1,abortion
OTHER,abortion,COMMON,0.0001010194,1,abortion
OTHER,abortions,COMMON,0.0001010194,1,abortions
OTHER,changes,COMMON,0.00010092112,1,changes
WORK_OF_ART,images,COMMON,0.00010012577,1,images
ORGANIZATION,groups,COMMON,9.9445875e-05,1,groups
PERSON,men,COMMON,9.905539e-05,1,men
PERSON,men,COMMON,9.904959e-05,1,men
PERSON,men,COMMON,9.904382e-05,1,men
PERSON,men,COMMON,9.903237e-05,1,men
PERSON,men,COMMON,9.9026685e-05,1,men
PERSON,men,COMMON,9.901539e-05,1,men
PERSON,men,COMMON,9.90042e-05,1,men
PERSON,men,COMMON,9.894977e-05,1,men
PERSON,men,COMMON,9.893918e-05,1,men
PERSON,men,COMMON,9.892867e-05,1,men
ORGANIZATION,government,COMMON,9.8544275e-05,1,government
OTHER,hysteria,COMMON,9.836192e-05,1,hysteria
PERSON,men,COMMON,9.82902e-05,1,men
ORGANIZATION,government,COMMON,9.812002e-05,1,government
PERSON,men,COMMON,9.796352e-05,1,men
PERSON,men,COMMON,9.795719e-05,1,men
PERSON,men,COMMON,9.794463e-05,1,men
PERSON,men,COMMON,9.7932185e-05,1,men
OTHER,example,COMMON,9.704698e-05,1,example
OTHER,vasectomy,COMMON,9.703478e-05,1,vasectomy
OTHER,system,COMMON,9.696785e-05,1,system
ORGANIZATION,carriers,COMMON,9.6892174e-05,1,carriers
OTHER,approach,COMMON,9.686662e-05,1,approach
OTHER,system,COMMON,9.6678385e-05,1,system
OTHER,birth control,COMMON,9.6449294e-05,1,birth control
OTHER,AIDS movement,COMMON,9.643283e-05,1,AIDS movement
OTHER,AIDS movement,COMMON,9.643283e-05,1,AIDS movement
OTHER,movement,COMMON,9.642925e-05,1,movement
ORGANIZATION,women's liberation movement,COMMON,9.642925e-05,1,women's liberation movement
OTHER,control,COMMON,9.631002e-05,1,control
OTHER,Pregnancy,COMMON,9.626984e-05,1,Pregnancy
OTHER,contraception,COMMON,9.5899704e-05,1,contraception
OTHER,contraception,COMMON,9.587484e-05,1,contraception
OTHER,contraceptive,COMMON,9.58188e-05,1,contraceptive
PERSON,Doctors,COMMON,9.579637e-05,1,Doctors
OTHER,contraceptives,COMMON,9.5772826e-05,1,contraceptives
OTHER,control,COMMON,9.566525e-05,1,control
OTHER,contraception,COMMON,9.564488e-05,1,contraception
LOCATION,states,COMMON,9.5572876e-05,1,states
OTHER,contraception,COMMON,9.5554264e-05,1,contraception
OTHER,contraception,COMMON,9.554805e-05,1,contraception
OTHER,contraceptives,COMMON,9.554805e-05,1,contraceptives
OTHER,Research,COMMON,9.5522286e-05,1,Research
OTHER,contraceptive,COMMON,9.54702e-05,1,contraceptive
PERSON,members,COMMON,9.511811e-05,1,members
OTHER,something,COMMON,9.5099174e-05,2,"something, struggle"
WORK_OF_ART,textbooks,COMMON,9.4480405e-05,1,textbooks
OTHER,case,COMMON,9.415961e-05,1,case
OTHER,case,COMMON,9.410504e-05,1,case
PERSON,woman,COMMON,9.4015384e-05,1,woman
WORK_OF_ART,images,COMMON,9.3920855e-05,1,images
WORK_OF_ART,images,COMMON,9.378218e-05,1,images
OTHER,disease,COMMON,9.372346e-05,1,disease
PERSON,woman,COMMON,9.3713956e-05,1,woman
OTHER,disease,COMMON,9.364068e-05,1,disease
OTHER,commonality,COMMON,9.347778e-05,1,commonality
OTHER,abortion,COMMON,9.336203e-05,1,abortion
OTHER,abortion,COMMON,9.335382e-05,1,abortion
OTHER,abortionist,COMMON,9.333756e-05,1,abortionist
OTHER,abortions,COMMON,9.333756e-05,1,abortions
OTHER,abortion,COMMON,9.327098e-05,1,abortion
OTHER,abortion,COMMON,9.327098e-05,1,abortion
OTHER,abortion,COMMON,9.31417e-05,1,abortion
OTHER,treatment,COMMON,9.2638664e-05,1,treatment
OTHER,treatments,COMMON,9.237904e-05,1,treatments
OTHER,Number,COMMON,9.1692265e-05,1,Number
PERSON,relatives,COMMON,9.136332e-05,1,relatives
OTHER,incomes,COMMON,9.122685e-05,1,incomes
OTHER,form,COMMON,9.121092e-05,1,form
OTHER,form,COMMON,9.117971e-05,1,form
PERSON,police,COMMON,9.107694e-05,1,police
EVENT,AIDS crisis,COMMON,9.102222e-05,1,AIDS crisis
OTHER,relationships,COMMON,9.100896e-05,1,relationships
OTHER,power,COMMON,9.098289e-05,1,power
OTHER,relationship,COMMON,9.093253e-05,1,relationship
OTHER,force,COMMON,9.087264e-05,1,force
OTHER,One,COMMON,9.0855436e-05,1,One
OTHER,force,COMMON,9.0838206e-05,1,force
OTHER,help,COMMON,9.075131e-05,1,help
OTHER,class,COMMON,9.06515e-05,1,class
EVENT,crisis,COMMON,9.063257e-05,1,crisis
OTHER,classes,COMMON,9.052539e-05,1,classes
OTHER,lot,COMMON,9.034097e-05,1,lot
LOCATION,STDs,PROPER,8.989327e-05,5,"STDs, STDs, STDs, STDs, VD"
OTHER,relationship,COMMON,8.9819405e-05,1,relationship
PERSON,people,COMMON,8.911061e-05,1,people
OTHER,AIDS movement,COMMON,8.855261e-05,1,AIDS movement
OTHER,cap,COMMON,8.849877e-05,1,cap
OTHER,birth control,COMMON,8.826204e-05,1,birth control
OTHER,birth control,COMMON,8.823654e-05,1,birth control
OTHER,thing,COMMON,8.815595e-05,1,thing
OTHER,birth control,COMMON,8.814024e-05,1,birth control
OTHER,control,COMMON,8.8133675e-05,1,control
PERSON,others,COMMON,8.796409e-05,1,others
OTHER,responsibility,COMMON,8.796409e-05,1,responsibility
OTHER,conditions,COMMON,8.771923e-05,1,conditions
OTHER,sex,COMMON,8.7640175e-05,1,sex
OTHER,condom,COMMON,8.761507e-05,1,condom
PERSON,Minorities,COMMON,8.744953e-05,1,Minorities
PERSON,professionals,COMMON,8.7323875e-05,1,professionals
PERSON,doctor,COMMON,8.71318e-05,1,doctor
PERSON,doctors,COMMON,8.71318e-05,1,doctors
PERSON,doctors,COMMON,8.7119246e-05,1,doctors
PERSON,doctor,COMMON,8.71151e-05,1,doctor
PERSON,doctor,COMMON,8.711096e-05,1,doctor
PERSON,doctor,COMMON,8.702386e-05,1,doctor
PERSON,everyone,COMMON,8.6546424e-05,1,everyone
PERSON,doctors,COMMON,8.644711e-05,1,doctors
OTHER,Nursing,COMMON,8.627939e-05,1,Nursing
ORGANIZATION,groups,COMMON,8.609655e-05,2,"groups, groups"
OTHER,abortion,COMMON,8.6090105e-05,1,abortion
OTHER,ways,COMMON,8.500389e-05,1,ways
PERSON,practitioners,COMMON,8.459377e-05,2,"priests, practitioners"
OTHER,research,COMMON,8.4394494e-05,1,research
OTHER,housing,COMMON,8.420263e-05,1,housing
OTHER,poverty level,COMMON,8.417257e-05,1,poverty level
OTHER,poverty level,COMMON,8.417257e-05,1,poverty level
OTHER,self-help groups,COMMON,8.39521e-05,1,self-help groups
OTHER,act,COMMON,8.3835046e-05,1,act
OTHER,uterus,COMMON,8.355725e-05,1,uterus
OTHER,uterus,COMMON,8.354918e-05,1,uterus
ORGANIZATION,groups,COMMON,8.342971e-05,1,groups
OTHER,information,COMMON,8.340189e-05,1,information
ORGANIZATION,population control groups,COMMON,8.335655e-05,1,population control groups
ORGANIZATION,sterilization groups,COMMON,8.3270475e-05,1,sterilization groups
ORGANIZATION,action groups,COMMON,8.3270475e-05,1,action groups
LOCATION,clinics,COMMON,8.280734e-05,1,clinics
PERSON,people,COMMON,8.22186e-05,1,people
WORK_OF_ART,books,COMMON,8.184889e-05,1,books
PERSON,people,COMMON,8.154053e-05,1,people
OTHER,lot,COMMON,8.1216465e-05,1,lot
EVENT,exam,COMMON,8.0558384e-05,1,exam
EVENT,childbirth,COMMON,8.045008e-05,1,childbirth
EVENT,childbirth,COMMON,8.004922e-05,1,childbirth
OTHER,HIV infection,COMMON,7.992692e-05,1,HIV infection
OTHER,fact,COMMON,7.990403e-05,1,fact
EVENT,activation,COMMON,7.984384e-05,1,activation
OTHER,effects,COMMON,7.983841e-05,1,effects
PERSON,doctor,COMMON,7.979756e-05,1,doctor
PERSON,each other,COMMON,7.9764584e-05,1,each other
PERSON,specialists,COMMON,7.9548154e-05,1,specialists
OTHER,fact,COMMON,7.9524914e-05,1,fact
LOCATION,Santa Cruz,PROPER,7.92843e-05,1,Santa Cruz
OTHER,practices,COMMON,7.925695e-05,1,practices
OTHER,example,COMMON,7.922745e-05,1,example
ORGANIZATION,HEW,PROPER,7.911837e-05,1,HEW
PERSON,minorities,COMMON,7.9053185e-05,1,minorities
OTHER,care,COMMON,7.826936e-05,1,care
PERSON,women,COMMON,7.810148e-05,1,women
PERSON,women,COMMON,7.809962e-05,1,women
PERSON,women,COMMON,7.8097764e-05,1,women
PERSON,women,COMMON,7.8095916e-05,1,women
OTHER,gay community,COMMON,7.781064e-05,1,gay community
ORGANIZATION,advisory committee,COMMON,7.741587e-05,1,advisory committee
OTHER,community,COMMON,7.726811e-05,1,community
PERSON,doctors,COMMON,7.683124e-05,1,doctors
PERSON,doctor,COMMON,7.682825e-05,1,doctor
CONSUMER_GOOD,drug,COMMON,7.6784294e-05,1,drug
CONSUMER_GOOD,drug,COMMON,7.675446e-05,1,drug
CONSUMER_GOOD,drug,COMMON,7.675446e-05,1,drug
CONSUMER_GOOD,drugs,COMMON,7.672841e-05,1,drugs
ORGANIZATION,group,COMMON,7.6725555e-05,1,group
ORGANIZATION,group,COMMON,7.671988e-05,1,group
OTHER,80%,COMMON,7.6687225e-05,1,80%
OTHER,issues,COMMON,7.658465e-05,1,issues
EVENT,Gram stain test,COMMON,7.642973e-05,1,Gram stain test
PERSON,men,COMMON,7.639412e-05,1,men
OTHER,test,COMMON,7.638213e-05,1,test
OTHER,some,COMMON,7.613872e-05,1,some
OTHER,development,COMMON,7.58612e-05,1,development
OTHER,majority,COMMON,7.5687436e-05,1,majority
OTHER,majority,COMMON,7.557438e-05,1,majority
OTHER,witchcraft,COMMON,7.531038e-05,1,witchcraft
OTHER,minds,COMMON,7.529065e-05,1,minds
OTHER,treatment,COMMON,7.528336e-05,1,treatment
OTHER,sterility,COMMON,7.527063e-05,1,sterility
OTHER,devil,COMMON,7.52431e-05,1,devil
OTHER,treatment,COMMON,7.523347e-05,1,treatment
OTHER,devil,COMMON,7.518042e-05,1,devil
OTHER,motherhood,COMMON,7.515482e-05,1,motherhood
OTHER,lack,COMMON,7.507432e-05,1,lack
EVENT,final,COMMON,7.505903e-05,1,final
OTHER,course,COMMON,7.505903e-05,1,course
OTHER,medicine,COMMON,7.464141e-05,1,medicine
OTHER,all,COMMON,7.461438e-05,1,all
OTHER,sterilization,COMMON,7.457495e-05,1,sterilization
OTHER,sterilization,COMMON,7.456962e-05,1,sterilization
OTHER,alternative media,COMMON,7.4564334e-05,1,alternative media
OTHER,media,COMMON,7.4538315e-05,1,media
OTHER,sterilization,COMMON,7.4538315e-05,1,sterilization
PERSON,women healers,COMMON,7.431152e-05,1,women healers
OTHER,95%,COMMON,7.391813e-05,1,95%
OTHER,majority,COMMON,7.3845724e-05,1,majority
OTHER,information,COMMON,7.374053e-05,1,information
OTHER,information,COMMON,7.371087e-05,1,information
OTHER,service,COMMON,7.367164e-05,1,service
OTHER,health information,COMMON,7.3668154e-05,1,health information
OTHER,abortion information,COMMON,7.362076e-05,1,abortion information
LOCATION,centers,COMMON,7.35223e-05,1,centers
OTHER,context,COMMON,7.3501295e-05,1,context
OTHER,lot,COMMON,7.3164236e-05,1,lot
OTHER,thing,COMMON,7.294846e-05,1,thing
ORGANIZATION,Census Bureau,PROPER,7.2832125e-05,1,Census Bureau
OTHER,some,COMMON,7.268125e-05,1,some
OTHER,Puberty,COMMON,7.251575e-05,1,Puberty
OTHER,things,COMMON,7.248249e-05,1,things
OTHER,self-examination,COMMON,7.248249e-05,1,self-examination
EVENT,self-examination,COMMON,7.247343e-05,1,self-examination
OTHER,movement,COMMON,7.243678e-05,1,movement
OTHER,things,COMMON,7.242376e-05,1,things
OTHER,vagina,COMMON,7.085555e-05,1,vagina
ORGANIZATION,establishment,COMMON,7.077776e-05,1,establishment
OTHER,homelessness,COMMON,7.03874e-05,1,homelessness
OTHER,category,COMMON,7.033787e-05,1,category
OTHER,issue,COMMON,7.0302594e-05,1,issue
OTHER,interests,COMMON,7.028231e-05,1,interests
OTHER,concern,COMMON,7.017411e-05,1,concern
OTHER,circumstances,COMMON,7.017411e-05,1,circumstances
PERSON,man,COMMON,7.017411e-05,1,man
OTHER,concern,COMMON,7.017411e-05,1,concern
PERSON,man,COMMON,7.017411e-05,1,man
EVENT,drug trials,COMMON,7.016423e-05,1,drug trials
OTHER,consent,COMMON,7.014718e-05,1,consent
EVENT,pregnancy,COMMON,7.014481e-05,1,pregnancy
OTHER,conception,COMMON,7.010725e-05,1,conception
OTHER,money,COMMON,7.009247e-05,1,money
PERSON,health activists,COMMON,7.0069334e-05,1,health activists
PERSON,activists,COMMON,7.006439e-05,1,activists
OTHER,animals,COMMON,7.004526e-05,1,animals
OTHER,abortions,COMMON,7.002713e-05,1,abortions
OTHER,abortions,COMMON,7.002495e-05,1,abortions
OTHER,lot,COMMON,7.001268e-05,1,lot
OTHER,money,COMMON,6.997803e-05,1,money
OTHER,nursing,COMMON,6.997165e-05,1,nursing
PERSON,nurse,COMMON,6.996385e-05,1,nurse
OTHER,abortion,COMMON,6.994814e-05,1,abortion
OTHER,organism,COMMON,6.99039e-05,1,organism
OTHER,Sickness culture,COMMON,6.9868474e-05,1,Sickness  culture
OTHER,cult,COMMON,6.985471e-05,1,cult
OTHER,country invalids,COMMON,6.983447e-05,1,country invalids
OTHER,circumstance,COMMON,6.983447e-05,1,circumstance
OTHER,privation,COMMON,6.983447e-05,1,privation
LOCATION,homes,COMMON,6.982782e-05,1,homes
OTHER,things,COMMON,6.948399e-05,1,things
PERSON,people,COMMON,6.9392394e-05,1,people
LOCATION,clinics,COMMON,6.9244095e-05,1,clinics
OTHER,way,COMMON,6.902167e-05,1,way
OTHER,access,COMMON,6.899662e-05,1,access
OTHER,health care,COMMON,6.894865e-05,1,health care
OTHER,treatment,COMMON,6.8789464e-05,1,treatment
OTHER,common sense treatments,COMMON,6.878665e-05,1,common sense treatments
OTHER,treatment,COMMON,6.875896e-05,1,treatment
OTHER,treatments,COMMON,6.875353e-05,1,treatments
OTHER,treatments,COMMON,6.875353e-05,1,treatments
OTHER,treatments,COMMON,6.874278e-05,1,treatments
OTHER,treatments,COMMON,6.8737456e-05,1,treatments
PERSON,customers,COMMON,6.84763e-05,1,customers
OTHER,right,COMMON,6.8369794e-05,1,right
OTHER,care,COMMON,6.835188e-05,1,care
OTHER,information,COMMON,6.7464054e-05,1,information
OTHER,information,COMMON,6.745037e-05,1,information
OTHER,information,COMMON,6.743958e-05,1,information
OTHER,kinds,COMMON,6.724903e-05,1,kinds
OTHER,responsibility,COMMON,6.722804e-05,1,responsibility
OTHER,place,COMMON,6.716698e-05,1,place
OTHER,pill,COMMON,6.677358e-05,1,pill
OTHER,pill,COMMON,6.677358e-05,1,pill
OTHER,pill,COMMON,6.661776e-05,1,pill
OTHER,information,COMMON,6.659569e-05,1,information
OTHER,gonorrhea,COMMON,6.611008e-05,1,gonorrhea
OTHER,policy,COMMON,6.6081e-05,1,policy
PERSON,Latino,PROPER,6.603096e-05,3,"Latino, Latino, Latino"
OTHER,abortion,COMMON,6.5697226e-05,1,abortion
OTHER,point,COMMON,6.5668784e-05,1,point
OTHER,assumption,COMMON,6.5505206e-05,1,assumption
ORGANIZATION,government,COMMON,6.546523e-05,1,government
OTHER,system,COMMON,6.533209e-05,1,system
OTHER,experiences,COMMON,6.50518e-05,1,experiences
WORK_OF_ART,pill works,COMMON,6.4782915e-05,1,pill works
OTHER,work,COMMON,6.477465e-05,1,work
OTHER,principle,COMMON,6.4751504e-05,1,principle
OTHER,parallel,COMMON,6.472678e-05,1,parallel
OTHER,information,COMMON,6.470612e-05,1,information
OTHER,form,COMMON,6.468347e-05,1,form
OTHER,confinement,COMMON,6.451532e-05,1,confinement
LOCATION,clinic,COMMON,6.432089e-05,1,clinic
LOCATION,precinct,COMMON,6.427841e-05,1,precinct
OTHER,possibility,COMMON,6.422814e-05,1,possibility
LOCATION,somewhere,COMMON,6.421607e-05,1,somewhere
OTHER,indication,COMMON,6.419214e-05,1,indication
PERSON,et cetera,COMMON,6.416954e-05,1,et cetera
OTHER,Black,COMMON,6.413638e-05,1,Black
PERSON,child bearer,COMMON,6.403504e-05,1,child bearer
PERSON,Number one,COMMON,6.392862e-05,1,Number one
OTHER,campaign,COMMON,6.3864994e-05,1,campaign
ORGANIZATION,church and state,COMMON,6.3864994e-05,1,church and state
PERSON,court physicians,COMMON,6.384987e-05,1,court physicians
LOCATION,church,COMMON,6.384241e-05,1,church
OTHER,will,COMMON,6.3835025e-05,1,will
OTHER,thought,COMMON,6.376482e-05,1,thought
ORGANIZATION,drug companies,COMMON,6.375297e-05,1,drug companies
EVENT,death,COMMON,6.373196e-05,1,death
OTHER,AZT,PROPER,6.373174e-05,3,"AZT, AZT, AZT"
OTHER,word,COMMON,6.3694286e-05,1,word
ORGANIZATION,authority,COMMON,6.368818e-05,1,authority
LOCATION,fields,COMMON,6.368212e-05,1,fields
OTHER,scrubs,COMMON,6.368212e-05,1,scrubs
PERSON,Researchers,COMMON,6.3566695e-05,1,Researchers
OTHER,Research,COMMON,6.3544e-05,1,Research
OTHER,pelvic inflammatory disease,COMMON,6.35076e-05,1,pelvic inflammatory disease
OTHER,pelvic inflammatory disease,COMMON,6.350052e-05,1,pelvic inflammatory disease
OTHER,case,COMMON,6.348656e-05,1,case
OTHER,testing,COMMON,6.347625e-05,1,testing
OTHER,questions,COMMON,6.3442836e-05,1,questions
OTHER,number,COMMON,6.3417116e-05,1,number
OTHER,health care,COMMON,6.31475e-05,1,health care
OTHER,disease,COMMON,6.3120235e-05,1,disease
WORK_OF_ART,images,COMMON,6.3102896e-05,1,images
OTHER,Sexually Transmitted Diseases,COMMON,6.307484e-05,1,Sexually Transmitted Diseases
OTHER,issue,COMMON,6.2910476e-05,1,issue
OTHER,case,COMMON,6.285586e-05,1,case
OTHER,testicles,COMMON,6.2831416e-05,1,testicles
OTHER,research,COMMON,6.281554e-05,1,research
PERSON,woman,COMMON,6.279999e-05,1,woman
OTHER,testes,COMMON,6.279999e-05,1,testes
WORK_OF_ART,Contagious Diseases Act,PROPER,6.267783e-05,1,Contagious Diseases Act
OTHER,abortion,COMMON,6.2526e-05,1,abortion
OTHER,side effects,COMMON,6.251306e-05,1,side effects
OTHER,Black,COMMON,6.2486186e-05,1,Black
OTHER,speculums,COMMON,6.243339e-05,1,speculums
OTHER,right,COMMON,6.231382e-05,1,right
OTHER,side effects,COMMON,6.190913e-05,1,side effects
EVENT,pill,COMMON,6.148001e-05,1,pill
OTHER,pill,COMMON,6.145671e-05,1,pill
ORGANIZATION,government,COMMON,6.1443076e-05,1,government
PERSON,many,COMMON,6.140742e-05,1,many
OTHER,fidelity incontinence,COMMON,6.137351e-05,1,fidelity incontinence
OTHER,relationship,COMMON,6.128014e-05,1,relationship
OTHER,experience,COMMON,6.125993e-05,1,experience
EVENT,class,COMMON,6.102037e-05,1,class
OTHER,classes,COMMON,6.100924e-05,1,classes
OTHER,ideas,COMMON,6.0998267e-05,1,ideas
LOCATION,country,COMMON,6.098211e-05,1,country
EVENT,AIDS crisis,COMMON,6.0961105e-05,1,AIDS crisis
OTHER,patient-physician relationship,COMMON,6.089667e-05,1,patient-physician relationship
OTHER,population control policies,COMMON,6.0828675e-05,1,population control policies
OTHER,form,COMMON,6.0803137e-05,1,form
OTHER,body,COMMON,6.075456e-05,1,body
PERSON,everybody,COMMON,6.0738326e-05,1,everybody
OTHER,means,COMMON,6.0572573e-05,1,means
PERSON,doctors,COMMON,6.0047343e-05,1,doctors
OTHER,policy,COMMON,5.9876853e-05,1,policy
OTHER,system,COMMON,5.9823462e-05,1,system
OTHER,work,COMMON,5.9811522e-05,1,work
OTHER,immune system,COMMON,5.9811522e-05,1,immune system
OTHER,system,COMMON,5.9809157e-05,1,system
OTHER,immune system,COMMON,5.9809157e-05,1,immune system
PERSON,doctor,COMMON,5.979624e-05,1,doctor
PERSON,common,COMMON,5.96732e-05,1,common
OTHER,conditions,COMMON,5.9495313e-05,1,conditions
OTHER,lot,COMMON,5.9395054e-05,1,lot
OTHER,parallel,COMMON,5.9220205e-05,1,parallel
OTHER,response,COMMON,5.916501e-05,1,response
OTHER,response,COMMON,5.916501e-05,1,response
OTHER,STDs,COMMON,5.916501e-05,1,STDs
OTHER,funding,COMMON,5.916153e-05,1,funding
OTHER,STDs,COMMON,5.916153e-05,1,STDs
OTHER,issue,COMMON,5.9152968e-05,1,issue
OTHER,issue,COMMON,5.9151174e-05,1,issue
OTHER,issue,COMMON,5.9151174e-05,1,issue
OTHER,STDs,COMMON,5.9137645e-05,1,STDs
OTHER,sex,COMMON,5.910805e-05,1,sex
OTHER,practice,COMMON,5.9070397e-05,1,practice
OTHER,sex,COMMON,5.9061284e-05,1,sex
OTHER,part,COMMON,5.9046346e-05,1,part
PERSON,professionals,COMMON,5.9003316e-05,1,professionals
OTHER,abortion,COMMON,5.8753496e-05,1,abortion
OTHER,sex,COMMON,5.87095e-05,1,sex
OTHER,profession,COMMON,5.869459e-05,1,profession
OTHER,profits,COMMON,5.8670415e-05,1,profits
OTHER,practice,COMMON,5.858959e-05,1,practice
PERSON,others,COMMON,5.857697e-05,1,others
OTHER,profession,COMMON,5.8552374e-05,1,profession
OTHER,condom,COMMON,5.853644e-05,1,condom
OTHER,funds,COMMON,5.85286e-05,1,funds
