type,text,proper_or_common,salience,num_mentions,mentions
ORGANIZATION,administration,COMMON,0.00045815893,1,administration
ORGANIZATION,administration,COMMON,0.00045814016,1,administration
PERSON,people,COMMON,0.00045781877,1,people
PERSON,people,COMMON,0.00045781877,1,people
OTHER,vote,COMMON,0.00045693718,1,vote
PERSON,students,COMMON,0.00045669923,1,students
OTHER,jobs,COMMON,0.00045390517,1,jobs
OTHER,commitment,COMMON,0.0004525123,1,commitment
OTHER,manifestation,COMMON,0.0004495519,1,manifestation
OTHER,question,COMMON,0.0004468351,1,question
OTHER,things,COMMON,0.0004448238,1,things
OTHER,questions,COMMON,0.00044403077,1,questions
OTHER,question,COMMON,0.00044401098,1,question
OTHER,question,COMMON,0.00044391316,1,question
OTHER,question,COMMON,0.00044359322,1,question
OTHER,question,COMMON,0.0004431211,1,question
OTHER,questions,COMMON,0.00044264089,1,questions
EVENT,strike,COMMON,0.00044246682,1,strike
ORGANIZATION,institution,COMMON,0.00044145357,1,institution
OTHER,answer,COMMON,0.0004407841,1,answer
OTHER,questions,COMMON,0.00043910847,1,questions
PERSON,business school faculty,COMMON,0.00043811346,1,business school faculty
OTHER,money,COMMON,0.00043771867,1,money
OTHER,questions,COMMON,0.00043736032,1,questions
ORGANIZATION,university,COMMON,0.00043344384,1,university
ORGANIZATION,university,COMMON,0.00043339372,1,university
ORGANIZATION,university,COMMON,0.000433009,1,university
WORK_OF_ART,article,COMMON,0.0004327871,1,article
OTHER,scholarship,COMMON,0.00043221182,1,scholarship
PERSON,students,COMMON,0.00043179287,1,students
PERSON,students,COMMON,0.00043179287,1,students
ORGANIZATION,university,COMMON,0.00043176304,1,university
PERSON,students,COMMON,0.00043168178,1,students
ORGANIZATION,university,COMMON,0.00043112016,1,university
PERSON,students,COMMON,0.00043107278,1,students
OTHER,something,COMMON,0.00043077223,1,something
OTHER,violence,COMMON,0.0004286537,1,violence
OTHER,statements,COMMON,0.00042711428,1,statements
OTHER,plans,COMMON,0.00042647158,1,plans
OTHER,government contracts,COMMON,0.0004245653,1,government contracts
OTHER,records,COMMON,0.0004245653,1,records
OTHER,contract,COMMON,0.00042452835,1,contract
OTHER,contract,COMMON,0.00042449165,1,contract
OTHER,contracts,COMMON,0.0004244552,1,contracts
OTHER,government contracts,COMMON,0.00042438312,1,government contracts
ORGANIZATION,institution,COMMON,0.0004225785,1,institution
PERSON,people,COMMON,0.00042241422,1,people
PERSON,speaker,COMMON,0.00042159433,1,speaker
PERSON,policemen,COMMON,0.00042104875,1,policemen
OTHER,all,COMMON,0.0004199624,1,all
OTHER,body,COMMON,0.00041915788,1,body
LOCATION,classroom,COMMON,0.0004179574,1,classroom
OTHER,way,COMMON,0.00041765074,1,way
OTHER,classes,COMMON,0.0004159356,1,classes
ORGANIZATION,university,COMMON,0.00041587197,1,university
PERSON,people,COMMON,0.00041460348,1,people
PERSON,people,COMMON,0.00041458572,1,people
OTHER,conditions,COMMON,0.00041412006,1,conditions
PERSON,students,COMMON,0.00041338117,1,students
OTHER,help,COMMON,0.00041274543,2,"help, help"
OTHER,names,COMMON,0.00041267657,1,names
OTHER,names,COMMON,0.00041256237,1,names
OTHER,doorways,COMMON,0.0004125045,1,doorways
OTHER,Michigan Study,PROPER,0.00041196484,1,Michigan Study
PERSON,law school faculty,COMMON,0.0004119615,1,law school faculty
PERSON,Wait,PROPER,0.0004106747,1,Wait
PERSON,faculty,COMMON,0.00041035085,1,faculty
LOCATION,campus,COMMON,0.00040979343,1,campus
OTHER,many,COMMON,0.00040774344,1,many
OTHER,question,COMMON,0.00040574995,1,question
OTHER,question,COMMON,0.00040467843,1,question
PERSON,Anak Atomic,PROPER,0.00040139354,2,"Vice President, Anak Atomic"
OTHER,more,COMMON,0.00040005136,1,more
OTHER,kind,COMMON,0.00039734147,2,"kind, hole"
OTHER,things,COMMON,0.0003946799,1,things
PERSON,Students,COMMON,0.00039366842,1,Students
OTHER,part,COMMON,0.0003928043,1,part
OTHER,statement,COMMON,0.0003927056,1,statement
OTHER,authority,COMMON,0.00039010457,1,authority
PERSON,people,COMMON,0.00038937863,1,people
OTHER,question,COMMON,0.0003883089,1,question
OTHER,two,COMMON,0.00038684494,1,two
ORGANIZATION,university,COMMON,0.00038489385,1,university
OTHER,relationships,COMMON,0.00038486664,1,relationships
ORGANIZATION,university,COMMON,0.00038413706,1,university
ORGANIZATION,university,COMMON,0.00038411716,1,university
ORGANIZATION,university,COMMON,0.0003840973,1,university
ORGANIZATION,university,COMMON,0.00038399937,1,university
OTHER,student vote,COMMON,0.00038387824,1,student vote
PERSON,faculty members,COMMON,0.00038307765,1,faculty members
PERSON,faculty member,COMMON,0.0003828582,1,faculty member
PERSON,people,COMMON,0.00038114598,1,people
OTHER,buildup,COMMON,0.00038001928,1,buildup
OTHER,answer,COMMON,0.00037989617,1,answer
PERSON,Dale,PROPER,0.00037868056,1,Dale
OTHER,All,COMMON,0.00037832977,1,All
OTHER,question,COMMON,0.000376028,1,question
OTHER,responsibility,COMMON,0.00037384356,1,responsibility
OTHER,kind,COMMON,0.0003731691,1,kind
ORGANIZATION,institution,COMMON,0.00037313442,1,institution
OTHER,number,COMMON,0.00037296486,1,number
OTHER,presence,COMMON,0.00037291538,1,presence
OTHER,kind,COMMON,0.00037258203,1,kind
OTHER,numbers,COMMON,0.0003723147,1,numbers
OTHER,number,COMMON,0.00037228595,1,number
OTHER,kind,COMMON,0.0003715716,1,kind
PERSON,president,COMMON,0.00037096863,1,president
PERSON,president,COMMON,0.000370813,1,president
PERSON,president,COMMON,0.00037043585,1,president
PERSON,value president,COMMON,0.0003702585,1,value president
PERSON,President,COMMON,0.00036992345,1,President
PERSON,president,COMMON,0.0003696961,1,president
PERSON,Khun,PROPER,0.00036763304,1,Khun
CONSUMER_GOOD,mike,COMMON,0.00036521239,1,mike
PERSON,faculty,COMMON,0.00036430106,1,faculty
PERSON,faculty,COMMON,0.00036424733,1,faculty
OTHER,activity,COMMON,0.00036385417,1,activity
PERSON,faculty,COMMON,0.00036375498,1,faculty
OTHER,fact,COMMON,0.00036368973,1,fact
PERSON,students,COMMON,0.00036297482,1,students
PERSON,students,COMMON,0.00036297482,1,students
PERSON,students,COMMON,0.00036284732,1,students
PERSON,Turner,PROPER,0.00036275067,2,"Turner, Miss"
OTHER,activities,COMMON,0.00036271574,1,activities
LOCATION,office,COMMON,0.00036255675,1,office
LOCATION,farm,COMMON,0.0003622738,1,farm
WORK_OF_ART,statement,COMMON,0.00036225375,1,statement
CONSUMER_GOOD,PC,COMMON,0.00036209318,1,PC
WORK_OF_ART,statement,COMMON,0.000361963,1,statement
OTHER,fact,COMMON,0.00036189135,1,fact
OTHER,student government office,COMMON,0.00036158037,1,student government office
WORK_OF_ART,statement,COMMON,0.0003614914,1,statement
WORK_OF_ART,statement,COMMON,0.00036139524,1,statement
WORK_OF_ART,statement,COMMON,0.00036128258,1,statement
WORK_OF_ART,statement,COMMON,0.0003608419,1,statement
OTHER,access,COMMON,0.0003603938,1,access
PERSON,Stand Mitt,PROPER,0.00035959415,2,"Stand Mitt, Professor"
OTHER,bit,COMMON,0.00035792575,1,bit
OTHER,answer,COMMON,0.00035631633,1,answer
PERSON,people,COMMON,0.0003559183,1,people
OTHER,riot gear,COMMON,0.0003556058,1,riot gear
PERSON,man,COMMON,0.00035530308,1,man
ORGANIZATION,university,COMMON,0.00035446856,1,university
OTHER,times,COMMON,0.00035384897,1,times
OTHER,insurance,COMMON,0.00035348258,1,insurance
OTHER,conscience,COMMON,0.0003523821,1,conscience
OTHER,plans,COMMON,0.0003521381,1,plans
OTHER,matters,COMMON,0.000351812,1,matters
PERSON,men,COMMON,0.0003513115,1,men
OTHER,matter,COMMON,0.00035130893,1,matter
OTHER,matter,COMMON,0.0003510124,1,matter
PERSON,professors,COMMON,0.00035065186,1,professors
OTHER,all,COMMON,0.0003494906,1,all
OTHER,policy,COMMON,0.00034480664,1,policy
PERSON,police,COMMON,0.00034458181,1,police
PERSON,police,COMMON,0.0003445455,1,police
PERSON,police,COMMON,0.00034452142,1,police
OTHER,question,COMMON,0.0003438542,1,question
PERSON,Michael,PROPER,0.0003433294,2,"Michael, Michael"
OTHER,Sudden,PROPER,0.000343077,1,Sudden
OTHER,attention,COMMON,0.0003425384,2,"attention, attention"
ORGANIZATION,state police,COMMON,0.00034226544,1,state police
ORGANIZATION,police,COMMON,0.0003422465,1,police
OTHER,foreign policy,COMMON,0.00034215304,1,foreign policy
OTHER,politics,COMMON,0.0003419722,1,politics
OTHER,preservation,COMMON,0.00034164402,1,preservation
PERSON,president,COMMON,0.0003415712,1,president
OTHER,quotations,COMMON,0.0003412864,1,quotations
OTHER,property,COMMON,0.00034120708,1,property
PERSON,President,COMMON,0.0003410305,1,President
OTHER,defense fund,COMMON,0.0003398183,1,defense fund
OTHER,fund,COMMON,0.0003397903,1,fund
OTHER,quotas,COMMON,0.00033959947,1,quotas
OTHER,quotas,COMMON,0.00033957293,1,quotas
OTHER,intention,COMMON,0.0003383152,1,intention
PERSON,Wass,PROPER,0.0003381323,1,Wass
WORK_OF_ART,Statement,COMMON,0.0003364691,1,Statement
OTHER,way,COMMON,0.00033616959,1,way
OTHER,contributions,COMMON,0.00033574866,1,contributions
OTHER,contributions,COMMON,0.00033572098,1,contributions
OTHER,sections,COMMON,0.00033545154,1,sections
OTHER,proportion,COMMON,0.00033536405,1,proportion
OTHER,question,COMMON,0.00033525526,1,question
OTHER,things,COMMON,0.00033402085,1,things
PERSON,faculty,COMMON,0.00033366255,1,faculty
PERSON,faculty,COMMON,0.00033337984,1,faculty
LOCATION,state,COMMON,0.00033330967,1,state
PERSON,faculty,COMMON,0.00033318246,1,faculty
ORGANIZATION,committee,COMMON,0.00033295437,1,committee
WORK_OF_ART,statement,COMMON,0.0003328408,1,statement
OTHER,power,COMMON,0.00032820215,2,"power, power"
OTHER,power,COMMON,0.00032817147,2,"power, power"
OTHER,demands,COMMON,0.00032788384,1,demands
OTHER,demand,COMMON,0.00032785215,1,demand
OTHER,relation,COMMON,0.00032769746,1,relation
OTHER,body,COMMON,0.00032754854,1,body
OTHER,relation,COMMON,0.00032729373,1,relation
OTHER,rights,COMMON,0.00032709338,1,rights
OTHER,chance,COMMON,0.00032701594,1,chance
OTHER,relation,COMMON,0.000326732,1,relation
OTHER,some,COMMON,0.00032672103,1,some
LOCATION,campus,COMMON,0.00032654716,1,campus
OTHER,Name,COMMON,0.0003264783,1,Name
LOCATION,campus,COMMON,0.0003264749,1,campus
PERSON,couple,COMMON,0.00032645345,1,couple
PERSON,Some,COMMON,0.0003264157,1,Some
LOCATION,campus,COMMON,0.00032634576,1,campus
LOCATION,campus,COMMON,0.00032633424,1,campus
OTHER,body,COMMON,0.0003263035,1,body
LOCATION,campus,COMMON,0.00032629984,1,campus
LOCATION,campus,COMMON,0.0003262207,1,campus
LOCATION,campus,COMMON,0.00032620953,1,campus
PERSON,some,COMMON,0.00032603485,1,some
OTHER,right,COMMON,0.0003245177,1,right
OTHER,sector,COMMON,0.00032446705,1,sector
OTHER,some,COMMON,0.00032440072,1,some
LOCATION,campus,COMMON,0.00032421315,1,campus
LOCATION,campus,COMMON,0.0003241226,1,campus
PERSON,some,COMMON,0.0003241226,1,some
OTHER,recommendation,COMMON,0.00032392933,1,recommendation
EVENT,campaign,COMMON,0.00032368262,1,campaign
LOCATION,campus,COMMON,0.00032340447,1,campus
OTHER,right,COMMON,0.00032335997,1,right
PERSON,students,COMMON,0.00032333596,1,students
LOCATION,studio,COMMON,0.0003232337,1,studio
PERSON,Wei,PROPER,0.00032091985,1,Wei
PERSON,everybody,COMMON,0.00031996536,1,everybody
OTHER,responsibility,COMMON,0.00031953372,1,responsibility
OTHER,right,COMMON,0.00031940153,1,right
PERSON,Hooker,PROPER,0.00031881666,2,"Hooker, Mayor"
PERSON,people,COMMON,0.00031693303,1,people
PERSON,people,COMMON,0.00031686702,1,people
PERSON,people,COMMON,0.00031684327,1,people
PERSON,people,COMMON,0.00031674982,1,people
PERSON,people,COMMON,0.00031659706,1,people
PERSON,people,COMMON,0.00031659153,1,people
PERSON,people,COMMON,0.000316542,1,people
PERSON,peoples,COMMON,0.0003165256,1,peoples
PERSON,people,COMMON,0.0003164931,1,people
OTHER,orders,COMMON,0.00031464163,1,orders
OTHER,reasons,COMMON,0.00031434544,1,reasons
OTHER,reason,COMMON,0.0003140087,1,reason
OTHER,view,COMMON,0.00031395056,1,view
EVENT,demonstration,COMMON,0.00031383685,1,demonstration
ORGANIZATION,foundation,COMMON,0.00031380894,1,foundation
OTHER,foundations,COMMON,0.00031378123,1,foundations
OTHER,Mike,PROPER,0.0003134944,2,"Mike, size"
OTHER,anything,COMMON,0.00031289802,1,anything
OTHER,anything,COMMON,0.0003128114,1,anything
OTHER,things,COMMON,0.0003118148,1,things
OTHER,kind,COMMON,0.0003081097,1,kind
ORGANIZATION,university committee,COMMON,0.00030543943,1,university committee
ORGANIZATION,university committee,COMMON,0.00030530815,1,university committee
PERSON,Sultan,PROPER,0.00030480605,2,"Sultan, President"
OTHER,question,COMMON,0.0003038683,1,question
OTHER,question,COMMON,0.0003038317,1,question
OTHER,question,COMMON,0.00030382565,1,question
OTHER,question,COMMON,0.0003038015,1,question
OTHER,question,COMMON,0.0003038015,1,question
OTHER,question,COMMON,0.00030373002,1,question
PERSON,president,COMMON,0.0003037258,1,president
OTHER,positions,COMMON,0.00030337455,1,positions
OTHER,question,COMMON,0.00030317748,1,question
OTHER,comment,COMMON,0.00030315015,1,comment
OTHER,times,COMMON,0.00030287463,1,times
ORGANIZATION,student government,COMMON,0.00030267384,1,student government
PERSON,people,COMMON,0.00030262285,1,people
PERSON,chancellor,COMMON,0.0003023014,1,chancellor
ORGANIZATION,faculty council,COMMON,0.00030089248,1,faculty council
OTHER,lives,COMMON,0.00029965767,1,lives
PERSON,many,COMMON,0.00029926267,1,many
WORK_OF_ART,report,COMMON,0.00029918973,1,report
PERSON,officers,COMMON,0.0002990865,1,officers
EVENT,referendum,COMMON,0.00029905495,1,referendum
OTHER,referendum,COMMON,0.00029896828,1,referendum
OTHER,rights,COMMON,0.0002988647,1,rights
EVENT,protest,COMMON,0.00029872006,1,protest
WORK_OF_ART,books,COMMON,0.00029866712,1,books
OTHER,referendum,COMMON,0.00029808562,1,referendum
OTHER,concern,COMMON,0.00029797538,1,concern
PERSON,people,COMMON,0.0002973018,1,people
OTHER,answer,COMMON,0.00029721032,1,answer
OTHER,demands,COMMON,0.00029700226,1,demands
PERSON,answer,COMMON,0.0002969961,1,answer
OTHER,issue,COMMON,0.00029693544,1,issue
OTHER,issue,COMMON,0.00029664653,1,issue
OTHER,action,COMMON,0.00029516246,1,action
OTHER,plan,COMMON,0.00029202198,1,plan
PERSON,somebody,COMMON,0.0002919244,1,somebody
PERSON,Boyle,PROPER,0.00029185976,2,"Boyle, Mr"
PERSON,Julius Getman,PROPER,0.00029163432,2,"Julius Getman, War Professor"
PERSON,George Juergens,PROPER,0.00029162623,2,"George Juergens, Professor"
PERSON,someone,COMMON,0.00029157064,1,someone
OTHER,quote,COMMON,0.0002915015,1,quote
ORGANIZATION,schools,COMMON,0.00029133388,1,schools
WORK_OF_ART,books,COMMON,0.0002912489,1,books
OTHER,answers,COMMON,0.00029016007,1,answers
OTHER,truth,COMMON,0.00028715175,1,truth
OTHER,recommendation,COMMON,0.00028677212,1,recommendation
OTHER,recommendation,COMMON,0.0002867615,1,recommendation
OTHER,recommendation,COMMON,0.00028639915,1,recommendation
OTHER,statement,COMMON,0.0002860784,1,statement
OTHER,statement,COMMON,0.0002859569,1,statement
OTHER,point,COMMON,0.00028427414,1,point
OTHER,opportunity,COMMON,0.00028244162,1,opportunity
PERSON,Cousin,PROPER,0.00028225326,1,Cousin
PERSON,others,COMMON,0.00028223437,1,others
PERSON,others,COMMON,0.00028223437,1,others
OTHER,way,COMMON,0.00028163378,1,way
PERSON,Sir,COMMON,0.00028153503,1,Sir
PERSON,others,COMMON,0.0002815117,1,others
OTHER,campus way,COMMON,0.0002813481,1,campus way
OTHER,majority rule,COMMON,0.0002811373,1,majority rule
OTHER,attention,COMMON,0.00028103456,1,attention
WORK_OF_ART,comments,COMMON,0.00027974122,1,comments
OTHER,many,COMMON,0.00027944427,1,many
OTHER,comments,COMMON,0.00027939735,1,comments
EVENT,class,COMMON,0.00027920894,1,class
OTHER,way,COMMON,0.00027908338,1,way
OTHER,questions,COMMON,0.0002787662,1,questions
EVENT,council meeting,COMMON,0.0002761771,1,council meeting
EVENT,campus meeting,COMMON,0.00027616683,1,campus meeting
PERSON,Everyone,COMMON,0.00027612367,1,Everyone
PERSON,Everyone,COMMON,0.00027611104,1,Everyone
OTHER,administration,COMMON,0.00027595766,1,administration
LOCATION,country,COMMON,0.0002756535,1,country
ORGANIZATION,student government,COMMON,0.00027431917,1,student government
OTHER,course,COMMON,0.00027418134,1,course
EVENT,meetings,COMMON,0.00027405628,1,meetings
EVENT,alumni meeting,COMMON,0.00027401198,1,alumni meeting
ORGANIZATION,government,COMMON,0.00027398276,1,government
EVENT,meeting,COMMON,0.00027386835,1,meeting
ORGANIZATION,construction guys,COMMON,0.00027369644,1,construction guys
PERSON,students,COMMON,0.00027366276,1,students
OTHER,answer,COMMON,0.00027099092,1,answer
OTHER,action,COMMON,0.00027029417,1,action
PERSON,many,COMMON,0.00026885502,1,many
PERSON,speakers,COMMON,0.00026776918,1,speakers
ORGANIZATION,Law school,COMMON,0.0002671723,1,Law school
PERSON,deans,COMMON,0.0002670281,1,deans
ORGANIZATION,school,COMMON,0.00026700652,1,school
ORGANIZATION,school,COMMON,0.00026700652,1,school
OTHER,issue,COMMON,0.0002666,1,issue
OTHER,question,COMMON,0.00026533392,1,question
ORGANIZATION,university,COMMON,0.00026523625,1,university
OTHER,strike lines,COMMON,0.00026500368,1,strike lines
OTHER,line,COMMON,0.00026497044,1,line
OTHER,picket lines,COMMON,0.00026481965,1,picket lines
OTHER,line,COMMON,0.0002645961,1,line
OTHER,participation,COMMON,0.00026455708,1,participation
OTHER,parts,COMMON,0.0002645474,1,parts
PERSON,person,COMMON,0.00026429634,2,"person, person"
PERSON,representatives,COMMON,0.000263291,1,representatives
OTHER,hand,COMMON,0.0002627692,1,hand
OTHER,hand,COMMON,0.0002627692,1,hand
ORGANIZATION,school,COMMON,0.00026265663,1,school
OTHER,part,COMMON,0.00026258372,1,part
PERSON,individual,COMMON,0.00026256952,1,individual
PERSON,crowd,COMMON,0.00026256207,1,crowd
OTHER,sentiment,COMMON,0.0002625371,1,sentiment
OTHER,recommendation,COMMON,0.00026251166,1,recommendation
OTHER,recommendation,COMMON,0.00026242307,1,recommendation
OTHER,context,COMMON,0.00026237578,1,context
OTHER,alternatives,COMMON,0.00026234405,1,alternatives
OTHER,judgment recommendations,COMMON,0.00026232918,1,judgment recommendations
OTHER,containment,COMMON,0.00026215657,1,containment
OTHER,accordance,COMMON,0.000262032,1,accordance
OTHER,all,COMMON,0.0002618418,1,all
OTHER,resolution,COMMON,0.0002616521,1,resolution
OTHER,piece,COMMON,0.00026152286,1,piece
OTHER,President satin,COMMON,0.00026148686,1,President satin
OTHER,support,COMMON,0.000261364,1,support
PERSON,rest,COMMON,0.00026050888,1,rest
OTHER,backseat,COMMON,0.00025902694,1,backseat
PERSON,faculty member,COMMON,0.00025827734,1,faculty member
WORK_OF_ART,report,COMMON,0.00025807152,1,report
OTHER,point,COMMON,0.00025801998,1,point
WORK_OF_ART,report,COMMON,0.00025801148,1,report
OTHER,point,COMMON,0.00025798607,1,point
PERSON,many,COMMON,0.00025776614,1,many
OTHER,blood,COMMON,0.00025770004,1,blood
OTHER,way,COMMON,0.00025769445,1,way
OTHER,way,COMMON,0.0002576631,1,way
OTHER,classes,COMMON,0.0002576553,1,classes
OTHER,class,COMMON,0.00025762434,1,class
PERSON,law class,COMMON,0.0002575937,1,law class
OTHER,class,COMMON,0.00025726116,1,class
PERSON,reporters,COMMON,0.0002565675,1,reporters
OTHER,money,COMMON,0.0002559968,1,money
OTHER,money,COMMON,0.00025597264,1,money
OTHER,money,COMMON,0.00025593676,1,money
PERSON,president,COMMON,0.0002557797,1,president
PERSON,president,COMMON,0.0002556399,1,president
OTHER,way,COMMON,0.00025451655,1,way
OTHER,relations,COMMON,0.0002539986,1,relations
ORGANIZATION,administration,COMMON,0.00025285766,1,administration
OTHER,function,COMMON,0.0002528043,1,function
ORGANIZATION,administration,COMMON,0.00025266325,1,administration
OTHER,purpose,COMMON,0.0002524729,1,purpose
PERSON,instructor,COMMON,0.000251768,1,instructor
OTHER,responses,COMMON,0.000251652,1,responses
OTHER,responsibility,COMMON,0.00025160855,1,responsibility
OTHER,credit,COMMON,0.00025149834,1,credit
OTHER,T c credit,COMMON,0.00025149834,1,T c credit
OTHER,credit,COMMON,0.00025148172,1,credit
OTHER,credit,COMMON,0.00025145698,1,credit
OTHER,answer,COMMON,0.00025087473,1,answer
PERSON,people,COMMON,0.0002507777,1,people
OTHER,statistics,COMMON,0.000249949,1,statistics
PERSON,Marty,PROPER,0.00024953805,1,Marty
OTHER,statements,COMMON,0.0002494412,1,statements
OTHER,penalties,COMMON,0.00024907308,1,penalties
OTHER,kinds,COMMON,0.00024872206,1,kinds
PERSON,people,COMMON,0.00024834657,1,people
OTHER,ideas,COMMON,0.00024785363,1,ideas
OTHER,action,COMMON,0.0002452058,1,action
PERSON,picketers,COMMON,0.00024515635,1,picketers
PERSON,picketer,COMMON,0.00024514657,1,picketer
OTHER,anything,COMMON,0.0002450722,1,anything
OTHER,fact,COMMON,0.00024491176,1,fact
PERSON,uniform officers,COMMON,0.00024468574,1,uniform officers
OTHER,issue,COMMON,0.00024457643,1,issue
OTHER,issue,COMMON,0.00024457174,1,issue
OTHER,science,COMMON,0.00024457078,1,science
OTHER,issue,COMMON,0.00024456705,1,issue
OTHER,implication,COMMON,0.00024374771,1,implication
OTHER,stand,COMMON,0.00024360741,1,stand
OTHER,stand,COMMON,0.00024359509,1,stand
OTHER,fact,COMMON,0.00024305393,1,fact
OTHER,office,COMMON,0.00024258165,1,office
OTHER,picket lines,COMMON,0.00024225713,1,picket lines
OTHER,lines,COMMON,0.00024224949,1,lines
OTHER,part,COMMON,0.0002420432,1,part
OTHER,part,COMMON,0.00024195903,1,part
OTHER,floor microphones,COMMON,0.00024101573,1,floor microphones
LOCATION,stand,COMMON,0.00024061304,1,stand
LOCATION,hometowns,COMMON,0.0002401177,1,hometowns
PERSON,friends,COMMON,0.00024008912,1,friends
PERSON,neighbors,COMMON,0.00024008912,1,neighbors
OTHER,mayhem,COMMON,0.00024000504,1,mayhem
EVENT,death,COMMON,0.00024000504,1,death
OTHER,damage,COMMON,0.00024000504,1,damage
OTHER,possibilities,COMMON,0.00024000504,1,possibilities
WORK_OF_ART,paper,COMMON,0.0002399503,1,paper
OTHER,mess,COMMON,0.00023945291,1,mess
OTHER,direction,COMMON,0.00023936287,1,direction
OTHER,way,COMMON,0.00023930732,1,way
OTHER,salaries,COMMON,0.00023912868,1,salaries
OTHER,message,COMMON,0.00023910831,1,message
OTHER,Doubt,COMMON,0.00023896949,1,Doubt
OTHER,percentage,COMMON,0.00023896949,1,percentage
OTHER,percentage,COMMON,0.00023896949,1,percentage
OTHER,system,COMMON,0.0002386059,1,system
OTHER,paper,COMMON,0.00023850516,1,paper
PERSON,everybody,COMMON,0.0002380345,1,everybody
OTHER,matter,COMMON,0.00023771133,1,matter
OTHER,matter,COMMON,0.00023754917,1,matter
OTHER,consideration,COMMON,0.00023725776,1,consideration
OTHER,arts,COMMON,0.00023721844,1,arts
OTHER,faculty vault,COMMON,0.00023712168,1,faculty vault
WORK_OF_ART,report,COMMON,0.00023659776,1,report
OTHER,point,COMMON,0.00023656034,1,point
OTHER,politics,COMMON,0.00023629419,1,politics
OTHER,point,COMMON,0.0002360947,1,point
OTHER,policy,COMMON,0.00023603886,1,policy
PERSON,leader,COMMON,0.0002359723,1,leader
EVENT,strike,COMMON,0.0002357986,1,strike
OTHER,lead,COMMON,0.00023520357,1,lead
OTHER,strings,COMMON,0.0002348661,1,strings
OTHER,blank,COMMON,0.00023441676,1,blank
OTHER,things,COMMON,0.00023395268,1,things
OTHER,question,COMMON,0.00023390676,1,question
OTHER,thing,COMMON,0.00023374114,1,thing
OTHER,things,COMMON,0.00023365913,1,things
OTHER,speaker,COMMON,0.00023257431,1,speaker
PERSON,one,COMMON,0.00023194353,1,one
ORGANIZATION,institution,COMMON,0.0002306099,1,institution
OTHER,response,COMMON,0.00023059527,1,response
OTHER,number,COMMON,0.00023028455,1,number
OTHER,proposals,COMMON,0.00022931768,1,proposals
OTHER,courier,COMMON,0.00022816971,1,courier
OTHER,quotes,COMMON,0.00022786441,1,quotes
PERSON,co moderator,COMMON,0.0002277007,1,co moderator
OTHER,stage,COMMON,0.00022761131,1,stage
OTHER,fund,COMMON,0.00022754612,1,fund
OTHER,recommendation,COMMON,0.00022659355,1,recommendation
PERSON,Chancellor,COMMON,0.00022656482,1,Chancellor
PERSON,chancellor,COMMON,0.00022654679,1,chancellor
PERSON,chancellor,COMMON,0.00022651108,1,chancellor
OTHER,answers,COMMON,0.00022648895,1,answers
PERSON,students,COMMON,0.00022567845,1,students
PERSON,students,COMMON,0.00022561218,1,students
OTHER,responses,COMMON,0.0002249911,1,responses
ORGANIZATION,business school,COMMON,0.00022477651,1,business school
OTHER,divisions,COMMON,0.00022433023,1,divisions
EVENT,strike,COMMON,0.00022424989,1,strike
ORGANIZATION,university,COMMON,0.00022336312,1,university
PERSON,people,COMMON,0.00022135008,1,people
OTHER,name,COMMON,0.00022131666,1,name
PERSON,people,COMMON,0.0002212422,1,people
PERSON,people,COMMON,0.00022122113,1,people
OTHER,violence,COMMON,0.00022105387,1,violence
OTHER,violence,COMMON,0.00021969757,1,violence
EVENT,war,COMMON,0.00021959688,1,war
OTHER,name,COMMON,0.00021948798,1,name
OTHER,bond,COMMON,0.0002192111,1,bond
OTHER,student body,COMMON,0.00021919623,1,student body
ORGANIZATION,student body,COMMON,0.00021917505,1,student body
OTHER,demand,COMMON,0.00021913319,1,demand
PERSON,anybody,COMMON,0.00021771467,1,anybody
PERSON,everyone,COMMON,0.00021743515,1,everyone
PERSON,speakers,COMMON,0.00021705624,1,speakers
OTHER,experience,COMMON,0.00021674158,1,experience
OTHER,feelings,COMMON,0.0002163642,1,feelings
OTHER,opportunity,COMMON,0.0002153984,1,opportunity
ORGANIZATION,administration,COMMON,0.00021276734,1,administration
EVENT,law school meeting,COMMON,0.00021261272,1,law school meeting
ORGANIZATION,government,COMMON,0.00021236138,1,government
OTHER,question,COMMON,0.00021205236,1,question
OTHER,question,COMMON,0.00021202471,1,question
OTHER,questions,COMMON,0.00021197367,1,questions
OTHER,question,COMMON,0.00021196359,1,question
OTHER,questions,COMMON,0.00021196024,1,questions
OTHER,question,COMMON,0.00021183911,1,question
OTHER,reason,COMMON,0.00021170433,1,reason
ORGANIZATION,department,COMMON,0.00021147086,1,department
OTHER,exams,COMMON,0.00021136481,1,exams
OTHER,exam,COMMON,0.00021133941,1,exam
OTHER,circumstances,COMMON,0.00021080297,1,circumstances
OTHER,bye,COMMON,0.00021077858,1,bye
PERSON,citizens,COMMON,0.00021077858,1,citizens
OTHER,initiative,COMMON,0.00021077858,1,initiative
OTHER,destruction,COMMON,0.00021077858,1,destruction
OTHER,word,COMMON,0.00021070504,1,word
LOCATION,standstill,COMMON,0.00021063934,1,standstill
OTHER,fees,COMMON,0.00021056901,1,fees
OTHER,view,COMMON,0.00021043976,1,view
OTHER,college,COMMON,0.00021036698,1,college
OTHER,college,COMMON,0.00021036698,1,college
OTHER,attitude,COMMON,0.00021035464,1,attitude
