type,text,proper_or_common,salience,num_mentions,mentions
ORGANIZATION,university,COMMON,0.0002351688,1,university
PERSON,faculty,COMMON,0.00023507599,1,faculty
PERSON,faculty member,COMMON,0.00023318417,1,faculty member
OTHER,duties,COMMON,0.00023046715,1,duties
OTHER,explanation,COMMON,0.00023006838,1,explanation
OTHER,values,COMMON,0.00022988558,1,values
OTHER,things,COMMON,0.00022970467,1,things
OTHER,thing,COMMON,0.00022962633,1,thing
OTHER,agreement,COMMON,0.00022898568,1,agreement
OTHER,civilization,COMMON,0.00022898568,1,civilization
OTHER,ways,COMMON,0.00022886034,1,ways
OTHER,disdain,COMMON,0.00022871666,1,disdain
OTHER,means,COMMON,0.00022725918,1,means
LOCATION,mine,COMMON,0.00022668194,1,mine
OTHER,classes,COMMON,0.00022622861,1,classes
OTHER,police signal,COMMON,0.00022574446,1,police signal
PERSON,man,COMMON,0.00022558468,1,man
OTHER,point,COMMON,0.00022546736,1,point
PERSON,marshals,COMMON,0.00022540842,1,marshals
OTHER,jail,COMMON,0.0002253735,1,jail
OTHER,dimes,COMMON,0.00022527133,1,dimes
OTHER,ways,COMMON,0.0002250468,1,ways
PERSON,students,COMMON,0.00022498188,1,students
OTHER,connection,COMMON,0.00022486798,1,connection
LOCATION,hometowns,COMMON,0.00022451651,1,hometowns
PERSON,friends,COMMON,0.00022451651,1,friends
EVENT,death,COMMON,0.00022446623,1,death
OTHER,possibilities,COMMON,0.00022446623,1,possibilities
OTHER,damage,COMMON,0.00022446623,1,damage
OTHER,time limit,COMMON,0.00022445507,1,time limit
WORK_OF_ART,paper,COMMON,0.00022439253,1,paper
OTHER,right,COMMON,0.00022429349,1,right
OTHER,vi,COMMON,0.00022428414,1,vi
EVENT,classes,COMMON,0.00022415874,1,classes
CONSUMER_GOOD,motorcycle helmets,COMMON,0.00022268413,1,motorcycle helmets
CONSUMER_GOOD,shirts,COMMON,0.00022264919,1,shirts
OTHER,aspects,COMMON,0.00022192726,1,aspects
OTHER,notes,COMMON,0.00022181879,1,notes
PERSON,Faculty,COMMON,0.00022048703,1,Faculty
PERSON,law professor,COMMON,0.00021943368,1,law professor
OTHER,divisions,COMMON,0.00021912565,1,divisions
OTHER,words,COMMON,0.00021689165,1,words
WORK_OF_ART,books,COMMON,0.00021568923,1,books
OTHER,apprehension,COMMON,0.00021516049,1,apprehension
OTHER,things,COMMON,0.0002150206,1,things
OTHER,tone,COMMON,0.00021390221,1,tone
PERSON,Student,COMMON,0.00021375244,1,Student
PERSON,professor,COMMON,0.00021341772,1,professor
ORGANIZATION,police,COMMON,0.0002125771,2,"police, police"
WORK_OF_ART,books,COMMON,0.00021135637,1,books
OTHER,love,COMMON,0.00021036819,1,love
OTHER,some,COMMON,0.00020955034,1,some
PERSON,president,COMMON,0.00020708861,1,president
OTHER,point,COMMON,0.00020700258,2,"point, point"
PERSON,president,COMMON,0.00020693748,1,president
OTHER,press,COMMON,0.00020605055,1,press
OTHER,press,COMMON,0.00020602491,1,press
PERSON,president,COMMON,0.0002059372,1,president
PERSON,People,COMMON,0.00020506856,1,People
OTHER,podium,COMMON,0.00020480638,1,podium
ORGANIZATION,university,COMMON,0.0002040707,1,university
ORGANIZATION,university,COMMON,0.00020388821,1,university
ORGANIZATION,university,COMMON,0.00020384068,1,university
ORGANIZATION,university,COMMON,0.00020320722,1,university
OTHER,question,COMMON,0.00020320246,1,question
OTHER,question,COMMON,0.00020319206,1,question
OTHER,questions,COMMON,0.00020277282,1,questions
OTHER,none,COMMON,0.00020246417,1,none
OTHER,phrase,COMMON,0.0002017425,1,phrase
WORK_OF_ART,reports,COMMON,0.00020114261,1,reports
OTHER,rationality,COMMON,0.00020078648,1,rationality
OTHER,sense,COMMON,0.00019962751,1,sense
OTHER,benefit,COMMON,0.00019928416,1,benefit
OTHER,subjects,COMMON,0.00019889098,1,subjects
OTHER,misdemeanor,COMMON,0.00019825627,1,misdemeanor
OTHER,applause,COMMON,0.00019802367,1,applause
OTHER,bands,COMMON,0.00019796114,1,bands
PERSON,nickels,COMMON,0.00019784075,1,nickels
OTHER,left,COMMON,0.00019733909,1,left
OTHER,opinion,COMMON,0.00019733909,1,opinion
OTHER,spectrum,COMMON,0.00019733909,1,spectrum
PERSON,neighbors,COMMON,0.00019717783,1,neighbors
OTHER,circumstances,COMMON,0.00019715565,1,circumstances
OTHER,destruction,COMMON,0.00019713368,1,destruction
PERSON,citizens,COMMON,0.00019713368,1,citizens
OTHER,initiative,COMMON,0.00019713368,1,initiative
OTHER,statement,COMMON,0.00019700536,1,statement
OTHER,statement,COMMON,0.00019680173,1,statement
OTHER,doubts,COMMON,0.00019645631,1,doubts
PERSON,school leaders,COMMON,0.00019617054,1,school leaders
OTHER,statement,COMMON,0.00019616305,1,statement
WORK_OF_ART,statement,COMMON,0.00019615064,1,statement
WORK_OF_ART,statement,COMMON,0.00019599477,1,statement
OTHER,something,COMMON,0.00019582387,1,something
PERSON,faculty,COMMON,0.00019545604,1,faculty
PERSON,faculty,COMMON,0.00019543878,1,faculty
PERSON,faculty,COMMON,0.00019520949,1,faculty
PERSON,faculty,COMMON,0.00019484814,1,faculty
PERSON,faculty,COMMON,0.00019483476,1,faculty
OTHER,foreign policy,COMMON,0.00019391658,1,foreign policy
OTHER,policy,COMMON,0.00019391658,1,policy
OTHER,propaganda,COMMON,0.00019281707,1,propaganda
OTHER,statement,COMMON,0.00019277212,1,statement
OTHER,budget,COMMON,0.00018974209,1,budget
PERSON,Stan,PROPER,0.00018960916,2,"Stan, Professor"
OTHER,piece,COMMON,0.000189237,1,piece
PERSON,AUDIENCE,COMMON,0.00018896387,1,AUDIENCE
EVENT,audit,COMMON,0.00018895317,1,audit
PERSON,audience,COMMON,0.00018890563,1,audience
OTHER,point,COMMON,0.00018828329,1,point
PERSON,audience,COMMON,0.00018785919,1,audience
PERSON,AUDIENCE,COMMON,0.00018773648,1,AUDIENCE
OTHER,question,COMMON,0.00018753194,1,question
PERSON,AUDIENCE,COMMON,0.00018751701,1,AUDIENCE
OTHER,AUDIENCE,COMMON,0.00018744079,1,AUDIENCE
PERSON,AUDIENCE,COMMON,0.00018730265,1,AUDIENCE
PERSON,gentleman,COMMON,0.00018368327,1,gentleman
OTHER,question,COMMON,0.00018356269,1,question
OTHER,course,COMMON,0.00018299217,1,course
PERSON,student,COMMON,0.00018174367,1,student
PERSON,faculty,COMMON,0.00018026964,1,faculty
PERSON,chancellor,COMMON,0.00017876476,1,chancellor
OTHER,implication,COMMON,0.00017797366,1,implication
LOCATION,campus,COMMON,0.00017773894,1,campus
LOCATION,campus,COMMON,0.00017767925,1,campus
OTHER,announcement,COMMON,0.00017666422,1,announcement
OTHER,resolution,COMMON,0.00017434428,1,resolution
LOCATION,Vietnam,PROPER,0.00017407467,7,"Vietnam, Vietnam, Vietnam, Vietnam, Vietnam, Vietnam, Vietnamese"
EVENT,strike,COMMON,0.00017338581,1,strike
LOCATION,auditorium,COMMON,0.00017303116,1,auditorium
LOCATION,auditorium,COMMON,0.00017301853,1,auditorium
ORGANIZATION,Yale,PROPER,0.00017238029,5,"Yale, Yale, Yale, Yale, Yale"
OTHER,right,COMMON,0.00017214924,1,right
WORK_OF_ART,Ladies and gentlemen,PROPER,0.00017128968,1,Ladies and gentlemen
OTHER,right,COMMON,0.00017117745,1,right
PERSON,reporters,COMMON,0.00016999927,1,reporters
OTHER,some,COMMON,0.00016981825,1,some
PERSON,students,COMMON,0.00016938694,1,students
PERSON,student,COMMON,0.00016930077,1,student
PERSON,students,COMMON,0.00016928099,1,students
PERSON,students,COMMON,0.00016928099,1,students
PERSON,students,COMMON,0.00016921328,1,students
PERSON,town students,COMMON,0.00016849134,1,town students
PERSON,town students,COMMON,0.00016848226,1,town students
OTHER,proposal,COMMON,0.00016845124,1,proposal
PERSON,student,COMMON,0.00016836771,1,student
PERSON,students,COMMON,0.00016835066,1,students
PERSON,people,COMMON,0.00016831417,1,people
PERSON,students,COMMON,0.00016798578,1,students
PERSON,people,COMMON,0.0001677681,1,people
PERSON,Gary,PROPER,0.00016739222,2,"Gary, Gary"
OTHER,opportunity,COMMON,0.00016716804,1,opportunity
PERSON,town people,COMMON,0.00016665405,1,town people
PERSON,people,COMMON,0.00016655818,1,people
WORK_OF_ART,books,COMMON,0.00016651757,1,books
OTHER,idea,COMMON,0.00016644748,1,idea
PERSON,people,COMMON,0.00016623619,1,people
PERSON,people,COMMON,0.00016623619,1,people
PERSON,people,COMMON,0.00016610954,1,people
PERSON,people,COMMON,0.00016610954,1,people
PERSON,people,COMMON,0.00016610954,1,people
ORGANIZATION,administration,COMMON,0.00016609652,1,administration
ORGANIZATION,administration,COMMON,0.00016609,1,administration
PERSON,people,COMMON,0.00016608245,1,people
PERSON,people,COMMON,0.00016599681,1,people
OTHER,answer,COMMON,0.00016547371,1,answer
OTHER,other,COMMON,0.00016486873,1,other
OTHER,view,COMMON,0.00016349918,1,view
LOCATION,Rawles Halls,PROPER,0.00016327004,1,Rawles Halls
PERSON,Herman Hudson,PROPER,0.00016269581,2,"Herman Hudson, Vice Chancellor"
ORGANIZATION,student government,COMMON,0.00016182513,1,student government
OTHER,question,COMMON,0.00016129576,1,question
OTHER,vote,COMMON,0.0001612454,1,vote
LOCATION,classroom,COMMON,0.00016043532,1,classroom
OTHER,question,COMMON,0.00016006919,1,question
OTHER,commitment,COMMON,0.00015993947,1,commitment
PERSON,policemen,COMMON,0.0001599064,1,policemen
OTHER,question,COMMON,0.00015984976,1,question
OTHER,classes,COMMON,0.0001596416,1,classes
WORK_OF_ART,report,COMMON,0.00015905108,1,report
OTHER,talk,COMMON,0.00015889734,1,talk
OTHER,manifestation,COMMON,0.0001588915,1,manifestation
OTHER,questions,COMMON,0.00015872408,1,questions
PERSON,business school faculty,COMMON,0.00015857698,1,business school faculty
OTHER,questions,COMMON,0.00015847868,1,questions
OTHER,question,COMMON,0.00015843843,1,question
OTHER,question,COMMON,0.00015832251,1,question
OTHER,question,COMMON,0.00015818387,1,question
OTHER,question,COMMON,0.00015811532,1,question
OTHER,questions,COMMON,0.00015794362,1,questions
OTHER,question,COMMON,0.00015772092,1,question
PERSON,men,COMMON,0.00015694422,1,men
OTHER,help,COMMON,0.00015643817,2,"help, help"
PERSON,everybody,COMMON,0.000156382,1,everybody
ORGANIZATION,university administration,COMMON,0.000155934,2,"uni, university administration"
OTHER,statements,COMMON,0.00015587144,1,statements
PERSON,state police cars,COMMON,0.0001556378,1,state police cars
OTHER,scholarship,COMMON,0.00015528763,1,scholarship
PERSON,students,COMMON,0.00015498987,1,students
PERSON,student,COMMON,0.00015484956,1,student
OTHER,something,COMMON,0.00015476902,1,something
OTHER,rights,COMMON,0.00015476771,1,rights
OTHER,situation,COMMON,0.00015476054,1,situation
PERSON,ladies,COMMON,0.000154181,3,"ladies, Ladies, Ladies"
ORGANIZATION,university,COMMON,0.00015409882,1,university
ORGANIZATION,university,COMMON,0.00015341703,1,university
PERSON,People,COMMON,0.0001532383,1,People
PERSON,people,COMMON,0.00015313228,1,people
PERSON,people,COMMON,0.00015312884,1,people
PERSON,people,COMMON,0.00015311518,1,people
PERSON,people,COMMON,0.0001530915,1,people
WORK_OF_ART,article,COMMON,0.00015301099,1,article
LOCATION,Bryan Administration Building,PROPER,0.00015277094,1,Bryan Administration Building
OTHER,government contracts,COMMON,0.00015269211,1,government contracts
OTHER,contract,COMMON,0.00015267928,1,contract
OTHER,contract,COMMON,0.00015266653,1,contract
OTHER,contracts,COMMON,0.00015265387,1,contracts
OTHER,government contracts,COMMON,0.00015261638,1,government contracts
OTHER,money,COMMON,0.0001508087,1,money
ORGANIZATION,University of Minnesota,PROPER,0.00015077076,2,"University of Minnesota, schools"
PERSON,all,COMMON,0.00015076342,1,all
OTHER,records,COMMON,0.00015007106,1,records
ORGANIZATION,institution,COMMON,0.00014938746,1,institution
PERSON,law school faculty,COMMON,0.00014911061,1,law school faculty
PERSON,people,COMMON,0.0001486797,1,people
PERSON,people,COMMON,0.0001486797,1,people
PERSON,students,COMMON,0.0001485725,1,students
OTHER,body,COMMON,0.00014814391,1,body
ORGANIZATION,university,COMMON,0.0001478654,1,university
OTHER,things,COMMON,0.00014732553,1,things
OTHER,more,COMMON,0.00014719433,1,more
ORGANIZATION,student government,COMMON,0.00014667367,1,student government
PERSON,Michael,PROPER,0.00014633125,1,Michael
OTHER,conditions,COMMON,0.00014619375,1,conditions
OTHER,question,COMMON,0.00014599484,1,question
OTHER,question,COMMON,0.00014596924,1,question
OTHER,names,COMMON,0.0001458417,1,names
OTHER,names,COMMON,0.00014583202,1,names
OTHER,plans,COMMON,0.00014547895,1,plans
OTHER,heads,COMMON,0.00014513322,1,heads
OTHER,adjectives,COMMON,0.00014311404,1,adjectives
OTHER,things,COMMON,0.00014217525,1,things
LOCATION,Bryan Hall,PROPER,0.0001418456,3,"Bryan Hall, Bryan Hall, Bryan Hall"
PERSON,Students,COMMON,0.00014175121,1,Students
PERSON,people,COMMON,0.00014136596,1,people
ORGANIZATION,university,COMMON,0.00014084106,2,"university, university"
OTHER,question,COMMON,0.000140093,1,question
PERSON,president,COMMON,0.00013973638,1,president
OTHER,presence,COMMON,0.00013946182,1,presence
OTHER,speaker,COMMON,0.00013920918,1,speaker
OTHER,options,COMMON,0.00013879767,1,options
PERSON,president,COMMON,0.00013865918,1,president
PERSON,president,COMMON,0.00013860104,1,president
WORK_OF_ART,report,COMMON,0.00013843598,1,report
PERSON,president,COMMON,0.00013839932,1,president
PERSON,people,COMMON,0.00013816376,1,people
OTHER,times,COMMON,0.0001381366,1,times
OTHER,All,COMMON,0.00013755262,1,All
ORGANIZATION,university,COMMON,0.00013675659,1,university
ORGANIZATION,university,COMMON,0.00013675659,1,university
ORGANIZATION,university,COMMON,0.00013674959,1,university
ORGANIZATION,university,COMMON,0.00013671501,1,university
OTHER,two,COMMON,0.00013653803,1,two
OTHER,demand,COMMON,0.00013610843,1,demand
OTHER,relationships,COMMON,0.00013594267,1,relationships
EVENT,student vote,COMMON,0.00013566834,1,student vote
OTHER,question,COMMON,0.00013566736,1,question
EVENT,faculty vote,COMMON,0.0001356587,1,faculty vote
PERSON,faculty members,COMMON,0.00013539944,1,faculty members
PERSON,faculty member,COMMON,0.00013533699,1,faculty member
OTHER,answer,COMMON,0.00013471468,1,answer
OTHER,reports,COMMON,0.00013462517,1,reports
PERSON,gentleman,COMMON,0.00013437483,2,"gentleman, gentleman"
PERSON,people,COMMON,0.0001337782,1,people
WORK_OF_ART,report,COMMON,0.00013353112,1,report
OTHER,Bobby Seale Defense Fund,PROPER,0.0001334299,3,"Bobby Seale Defense Fund, Defense Fund, Defense Fund"
ORGANIZATION,department,COMMON,0.00013315889,1,department
OTHER,rights,COMMON,0.00013315358,1,rights
WORK_OF_ART,statement,COMMON,0.00013216655,1,statement
OTHER,statement,COMMON,0.0001319733,1,statement
WORK_OF_ART,statement,COMMON,0.0001319318,1,statement
WORK_OF_ART,statement,COMMON,0.00013190472,1,statement
OTHER,kind,COMMON,0.00013190003,1,kind
ORGANIZATION,institution,COMMON,0.00013187648,1,institution
PERSON,faculty,COMMON,0.00013186621,1,faculty
OTHER,back,COMMON,0.00013186083,2,"back, back"
OTHER,authority,COMMON,0.00013183252,1,authority
OTHER,activities,COMMON,0.00013183041,1,activities
WORK_OF_ART,statement,COMMON,0.00013173903,1,statement
OTHER,fund,COMMON,0.00013169963,1,fund
OTHER,kind,COMMON,0.00013169963,1,kind
PERSON,faculty,COMMON,0.00013168307,1,faculty
PERSON,faculty,COMMON,0.00013161608,1,faculty
PERSON,faculty,COMMON,0.00013160071,1,faculty
OTHER,fund,COMMON,0.00013140422,1,fund
OTHER,kind,COMMON,0.00013137831,1,kind
OTHER,policy,COMMON,0.00013084557,1,policy
OTHER,explanation,COMMON,0.00013083682,1,explanation
OTHER,policy,COMMON,0.00013083205,1,policy
PERSON,police,COMMON,0.00013071942,1,police
PERSON,students,COMMON,0.00013046036,1,students
PERSON,students,COMMON,0.00013045745,1,students
ORGANIZATION,state police,COMMON,0.0001299692,1,state police
ORGANIZATION,police,COMMON,0.00012996212,1,police
OTHER,foreign policy,COMMON,0.00012993417,1,foreign policy
OTHER,politics,COMMON,0.000129873,1,politics
OTHER,politics,COMMON,0.00012986636,1,politics
OTHER,politics,COMMON,0.00012986636,1,politics
PERSON,AUDIENCE,COMMON,0.00012974748,1,AUDIENCE
ORGANIZATION,IU Safety Division,PROPER,0.00012949634,1,IU Safety Division
OTHER,questions,COMMON,0.00012911037,1,questions
PERSON,people,COMMON,0.00012905676,1,people
OTHER,conscience,COMMON,0.00012842027,1,conscience
OTHER,matters,COMMON,0.00012820766,1,matters
OTHER,number,COMMON,0.00012820766,1,number
LOCATION,office,COMMON,0.00012815339,1,office
OTHER,matter,COMMON,0.00012803038,1,matter
OTHER,matter,COMMON,0.00012803038,1,matter
OTHER,quotas,COMMON,0.0001280108,1,quotas
OTHER,quotas,COMMON,0.00012800109,1,quotas
OTHER,numbers,COMMON,0.00012798187,1,numbers
OTHER,matter,COMMON,0.00012788914,1,matter
OTHER,portion,COMMON,0.00012787766,1,portion
OTHER,answer,COMMON,0.00012780476,1,answer
OTHER,student government office,COMMON,0.00012780164,1,student government office
OTHER,preservation,COMMON,0.00012771747,1,preservation
PERSON,president,COMMON,0.00012768993,1,president
OTHER,quote,COMMON,0.00012768686,1,quote
OTHER,education,COMMON,0.0001276325,1,education
PERSON,police,COMMON,0.00012748246,1,police
OTHER,access,COMMON,0.00012738809,1,access
OTHER,power,COMMON,0.00012699307,2,"power, power"
OTHER,power,COMMON,0.00012697473,2,"power, power"
OTHER,orders,COMMON,0.00012662029,1,orders
OTHER,number,COMMON,0.00012640575,1,number
WORK_OF_ART,The Daily Student,PROPER,0.00012628848,1,The Daily Student
ORGANIZATION,university,COMMON,0.00012602091,1,university
EVENT,war,COMMON,0.00012576884,1,war
PERSON,people,COMMON,0.00012547683,1,people
OTHER,violence,COMMON,0.00012537553,1,violence
ORGANIZATION,Evansville Courier,PROPER,0.0001251332,2,"Evansville Courier, Evansville Courier"
OTHER,one,COMMON,0.00012512469,1,one
OTHER,understanding,COMMON,0.00012478938,1,understanding
OTHER,way,COMMON,0.00012455974,1,way
OTHER,difficulties,COMMON,0.00012443795,1,difficulties
OTHER,i.e.,PROPER,0.00012430208,2,"dissent, i.e."
OTHER,fact,COMMON,0.00012404457,1,fact
PERSON,professors,COMMON,0.0001237532,1,professors
OTHER,violence,COMMON,0.00012375187,1,violence
PERSON,professors,COMMON,0.00012374498,1,professors
OTHER,question,COMMON,0.00012372696,1,question
PERSON,Smith,PROPER,0.000121965844,3,"Smith, Captain, Captain"
LOCATION,state,COMMON,0.000121529694,1,state
OTHER,statement,COMMON,0.00012128908,1,statement
OTHER,attention,COMMON,0.00012088724,2,"attention, attention"
OTHER,contributions,COMMON,0.0001207522,1,contributions
OTHER,contributions,COMMON,0.000120742574,1,contributions
PERSON,chancellor,COMMON,0.000120679455,1,chancellor
PERSON,faculty,COMMON,0.000120614764,1,faculty
LOCATION,campus,COMMON,0.000120576646,1,campus
LOCATION,campus,COMMON,0.000120576646,1,campus
LOCATION,campus,COMMON,0.00012055203,1,campus
PERSON,faculty,COMMON,0.00012052054,1,faculty
LOCATION,campus,COMMON,0.000120488345,1,campus
LOCATION,campus,COMMON,0.00012048446,1,campus
OTHER,things,COMMON,0.00012048268,1,things
LOCATION,campus,COMMON,0.000120480574,1,campus
LOCATION,campus,COMMON,0.00012047285,1,campus
LOCATION,campus,COMMON,0.00012044233,1,campus
LOCATION,campus,COMMON,0.0001204348,1,campus
OTHER,demands,COMMON,0.000120346216,1,demands
OTHER,demand,COMMON,0.000120335026,1,demand
OTHER,plans,COMMON,0.000120335026,1,plans
PERSON,faculty,COMMON,0.0001202954,1,faculty
EVENT,demonstration,COMMON,0.00012022762,1,demonstration
OTHER,anything,COMMON,0.00011984688,1,anything
OTHER,anything,COMMON,0.00011984688,1,anything
EVENT,campaign,COMMON,0.000119620876,1,campaign
OTHER,intention,COMMON,0.00011958133,1,intention
LOCATION,campus,COMMON,0.000119524724,1,campus
OTHER,bit,COMMON,0.00011936839,1,bit
ORGANIZATION,faculty council,COMMON,0.00011851901,1,faculty council
LOCATION,Dunn meadows,PROPER,0.000118297474,1,Dunn meadows
OTHER,some,COMMON,0.00011814681,1,some
PERSON,picketers,COMMON,0.00011808084,1,picketers
OTHER,fallibility,COMMON,0.00011801568,1,fallibility
OTHER,chance,COMMON,0.00011794229,1,chance
PERSON,some,COMMON,0.00011779732,1,some
ORGANIZATION,committee,COMMON,0.00011759597,1,committee
ORGANIZATION,committee,COMMON,0.00011757457,1,committee
PERSON,some,COMMON,0.000117237556,1,some
OTHER,picket lines,COMMON,0.000116843745,1,picket lines
PERSON,students,COMMON,0.000116226554,1,students
PERSON,student,COMMON,0.00011618148,1,student
PERSON,students,COMMON,0.00011594905,1,students
OTHER,relation,COMMON,0.00011581757,1,relation
OTHER,body,COMMON,0.000115777104,1,body
OTHER,relation,COMMON,0.000115680756,1,relation
OTHER,right,COMMON,0.00011565493,1,right
OTHER,rights,COMMON,0.000115531475,1,rights
OTHER,relation,COMMON,0.00011546531,1,relation
OTHER,rights,COMMON,0.00011541364,1,rights
OTHER,names,COMMON,0.00011541046,1,names
PERSON,person,COMMON,0.00011523719,1,person
WORK_OF_ART,report,COMMON,0.00011517319,1,report
OTHER,view,COMMON,0.00011517087,1,view
LOCATION,Ballantine,PROPER,0.00011509289,2,"Ballantine, Ballantine"
PERSON,people,COMMON,0.000114885566,1,people
PERSON,people,COMMON,0.0001148745,1,people
PERSON,people,COMMON,0.0001148745,1,people
PERSON,people,COMMON,0.00011486352,1,people
PERSON,people,COMMON,0.00011485443,1,people
PERSON,people,COMMON,0.00011482043,1,people
PERSON,people,COMMON,0.00011478379,1,people
PERSON,people,COMMON,0.000114764975,1,people
PERSON,people,COMMON,0.00011476328,1,people
PERSON,people,COMMON,0.00011474641,1,people
PERSON,peoples,COMMON,0.00011474306,1,peoples
PERSON,people,COMMON,0.00011473805,1,people
PERSON,people,COMMON,0.00011470186,1,people
OTHER,recommendation,COMMON,0.00011438961,1,recommendation
PERSON,REPORTER,COMMON,0.00011425583,1,REPORTER
OTHER,right,COMMON,0.00011423911,1,right
OTHER,recommendations,COMMON,0.000113969814,1,recommendations
OTHER,recommendations,COMMON,0.0001139673,1,recommendations
PERSON,Hooker,PROPER,0.00011261898,2,"Hooker, Mayor"
OTHER,things,COMMON,0.00011225412,1,things
OTHER,thing,COMMON,0.00011221712,1,thing
OTHER,sentiment,COMMON,0.00011163636,1,sentiment
ORGANIZATION,student government,COMMON,0.000111358146,1,student government
ORGANIZATION,administration,COMMON,0.00011121878,1,administration
OTHER,obligation,COMMON,0.00011110351,1,obligation
LOCATION,standstill,COMMON,0.00011044607,1,standstill
PERSON,chancellor,COMMON,0.000110275774,1,chancellor
OTHER,quote,COMMON,0.00010989982,1,quote
OTHER,question,COMMON,0.000109644,1,question
OTHER,question,COMMON,0.000109627086,1,question
OTHER,question,COMMON,0.000109619636,1,question
OTHER,question,COMMON,0.00010961778,1,question
OTHER,question,COMMON,0.000109615925,1,question
PERSON,faculty,COMMON,0.00010960607,1,faculty
OTHER,question,COMMON,0.00010958662,1,question
PERSON,everybody,COMMON,0.00010918521,1,everybody
OTHER,demands,COMMON,0.00010902285,1,demands
OTHER,kind,COMMON,0.000108747154,1,kind
OTHER,times,COMMON,0.000108628185,1,times
OTHER,question,COMMON,0.0001082869,1,question
OTHER,sections,COMMON,0.00010813669,1,sections
OTHER,question,COMMON,0.00010805386,1,question
PERSON,civilians,COMMON,0.00010789144,1,civilians
ORGANIZATION,committee,COMMON,0.00010787822,1,committee
ORGANIZATION,committee,COMMON,0.00010786839,1,committee
ORGANIZATION,committee,COMMON,0.000107858636,1,committee
ORGANIZATION,committee,COMMON,0.00010781404,1,committee
EVENT,class,COMMON,0.00010722691,1,class
OTHER,comment,COMMON,0.00010717889,1,comment
OTHER,class,COMMON,0.000106884705,1,class
OTHER,rights,COMMON,0.0001067622,1,rights
OTHER,rights,COMMON,0.00010648138,1,rights
OTHER,action,COMMON,0.00010595308,1,action
OTHER,reasons,COMMON,0.000105762236,1,reasons
LOCATION,offices,COMMON,0.00010575329,1,offices
OTHER,reason,COMMON,0.00010563343,1,reason
EVENT,protest,COMMON,0.00010558713,1,protest
OTHER,truth,COMMON,0.00010544114,1,truth
OTHER,answer,COMMON,0.00010539366,1,answer
OTHER,referendum,COMMON,0.00010534726,1,referendum
OTHER,answer,COMMON,0.00010531655,1,answer
PERSON,somebody,COMMON,0.00010487298,1,somebody
OTHER,issue,COMMON,0.00010479109,1,issue
PERSON,someone,COMMON,0.000104704,1,someone
PERSON,counc,COMMON,0.000104635175,1,counc
ORGANIZATION,faculty council,COMMON,0.000104609906,1,faculty council
ORGANIZATION,schools,COMMON,0.00010458207,1,schools
OTHER,part,COMMON,0.00010456526,1,part
ORGANIZATION,law school,COMMON,0.000104531086,1,law school
OTHER,statement,COMMON,0.00010444122,1,statement
OTHER,statement,COMMON,0.00010439743,1,statement
OTHER,statement,COMMON,0.00010439743,1,statement
OTHER,answers,COMMON,0.00010419382,1,answers
PERSON,leaders,COMMON,0.000104150415,1,leaders
EVENT,mayhem,COMMON,0.00010383018,1,mayhem
OTHER,issue,COMMON,0.000103659426,1,issue
PERSON,Boyle,PROPER,0.00010305009,2,"Boyle, Mr."
PERSON,Edward Sherman,PROPER,0.000102964346,2,"Edward Sherman, Professor"
PERSON,Julius,PROPER,0.000102964346,2,"Julius, Professor"
PERSON,George,PROPER,0.000102964346,2,"George, Professor"
WORK_OF_ART,books,COMMON,0.00010294037,1,books
ORGANIZATION,council,COMMON,0.000102921425,1,council
ORGANIZATION,government,COMMON,0.000101607286,2,"government, government"
PERSON,people,COMMON,0.00010148153,1,people
OTHER,myth,COMMON,0.00010144138,1,myth
OTHER,recommendation,COMMON,0.000101307276,1,recommendation
OTHER,recommendation,COMMON,0.00010130381,1,recommendation
OTHER,strike request,COMMON,0.00010127294,1,strike request
ORGANIZATION,administration,COMMON,0.00010123003,1,administration
OTHER,thing,COMMON,0.00010122938,1,thing
OTHER,recommendation,COMMON,0.000101139056,1,recommendation
OTHER,education,COMMON,0.00010109273,1,education
ORGANIZATION,administration,COMMON,0.00010105435,1,administration
PERSON,many,COMMON,0.00010104032,1,many
OTHER,recommendation,COMMON,0.000101034755,1,recommendation
OTHER,campus matter,COMMON,0.00010099606,1,campus matter
OTHER,many,COMMON,0.00010062083,1,many
ORGANIZATION,police,COMMON,0.000100588826,1,police
OTHER,questions,COMMON,0.00010058815,1,questions
OTHER,way,COMMON,0.00010027675,1,way
OTHER,opportunity,COMMON,9.9824196e-05,1,opportunity
OTHER,plan,COMMON,9.979982e-05,1,plan
PERSON,others,COMMON,9.976373e-05,1,others
PERSON,others,COMMON,9.975394e-05,1,others
OTHER,blood,COMMON,9.972413e-05,1,blood
PERSON,others,COMMON,9.950768e-05,1,others
OTHER,majority rule,COMMON,9.935112e-05,1,majority rule
OTHER,concern,COMMON,9.933032e-05,1,concern
OTHER,attention,COMMON,9.9323464e-05,1,attention
OTHER,support,COMMON,9.9256984e-05,1,support
OTHER,any,COMMON,9.920485e-05,1,any
OTHER,chance,COMMON,9.9148885e-05,1,chance
OTHER,headline,COMMON,9.912245e-05,1,headline
OTHER,rules,COMMON,9.911668e-05,1,rules
OTHER,community,COMMON,9.880838e-05,1,community
OTHER,classes,COMMON,9.8805736e-05,1,classes
OTHER,class,COMMON,9.880047e-05,1,class
PERSON,law class,COMMON,9.87848e-05,1,law class
ORGANIZATION,government,COMMON,9.876437e-05,1,government
