type,text,proper_or_common,salience,num_mentions,mentions
OTHER,problems,COMMON,0.00015259034,1,problems
OTHER,problems,COMMON,0.00015256608,1,problems
OTHER,problems,COMMON,0.00015256608,1,problems
OTHER,problems,COMMON,0.00015242689,1,problems
OTHER,some,COMMON,0.00015136234,1,some
OTHER,society,COMMON,0.0001483409,1,society
OTHER,society,COMMON,0.00014828,1,society
OTHER,society,COMMON,0.00014810877,1,society
OTHER,society,COMMON,0.00014808174,1,society
OTHER,society,COMMON,0.00014808174,1,society
OTHER,society,COMMON,0.00014808174,1,society
OTHER,society,COMMON,0.00014785521,1,society
OTHER,society,COMMON,0.00014774069,1,society
OTHER,belief system,COMMON,0.00014767532,1,belief system
OTHER,society,COMMON,0.00014765405,1,society
OTHER,society,COMMON,0.00014761224,1,society
OTHER,society,COMMON,0.00014759171,1,society
OTHER,belief system,COMMON,0.00014755131,1,belief system
OTHER,belief systems,COMMON,0.0001475118,1,belief systems
OTHER,society,COMMON,0.00014747315,1,society
PERSON,people,COMMON,0.0001471592,1,people
OTHER,recommendations,COMMON,0.00014669848,1,recommendations
OTHER,student success,COMMON,0.00014657827,1,student success
OTHER,service,COMMON,0.00014590254,1,service
OTHER,service,COMMON,0.00014578784,1,service
OTHER,service,COMMON,0.00014576942,1,service
OTHER,beliefs,COMMON,0.00014423832,1,beliefs
ORGANIZATION,institutions,COMMON,0.00014361537,1,institutions
OTHER,view,COMMON,0.0001433041,1,view
OTHER,views,COMMON,0.00014315578,1,views
OTHER,pegboard view,COMMON,0.00014294195,1,pegboard view
OTHER,competitiveness view,COMMON,0.00014277425,1,competitiveness view
OTHER,consumer viewpoint,COMMON,0.00014272917,1,consumer viewpoint
OTHER,pegboard view,COMMON,0.00014272917,1,pegboard view
OTHER,benefit view,COMMON,0.00014272917,1,benefit view
OTHER,viewpoint,COMMON,0.00014270705,1,viewpoint
OTHER,view,COMMON,0.00014268523,1,view
OTHER,citizenship view,COMMON,0.00014246162,1,citizenship view
OTHER,view,COMMON,0.00014240532,1,view
OTHER,kind,COMMON,0.00014082073,1,kind
OTHER,conception,COMMON,0.00014080045,1,conception
OTHER,service concept,COMMON,0.00014072163,1,service concept
OTHER,values,COMMON,0.00014060982,1,values
OTHER,commitment,COMMON,0.00014060982,1,commitment
OTHER,commitment,COMMON,0.00014059187,1,commitment
OTHER,content,COMMON,0.00013866564,1,content
PERSON,community,COMMON,0.00013847923,1,community
PERSON,some,COMMON,0.0001383616,1,some
PERSON,students,COMMON,0.0001381929,1,students
WORK_OF_ART,chronicle,COMMON,0.00013706682,1,chronicle
OTHER,ivory tower concept,COMMON,0.00013616156,1,ivory tower concept
OTHER,mission,COMMON,0.00013565095,1,mission
OTHER,terms,COMMON,0.00013346922,1,terms
OTHER,terms,COMMON,0.00013325279,1,terms
ORGANIZATION,business,COMMON,0.00013304896,1,business
LOCATION,Balkan,PROPER,0.00013139208,2,"Balkan, Balkan"
PERSON,students,COMMON,0.0001311834,1,students
ORGANIZATION,university,COMMON,0.00013105314,1,university
OTHER,mention,COMMON,0.00013100113,1,mention
OTHER,thing,COMMON,0.00013094672,1,thing
ORGANIZATION,university,COMMON,0.00013091277,1,university
OTHER,evidence,COMMON,0.0001308424,1,evidence
OTHER,issue,COMMON,0.00012977674,1,issue
PERSON,people,COMMON,0.00012917213,1,people
LOCATION,cities,COMMON,0.00012910974,1,cities
PERSON,people,COMMON,0.00012881336,1,people
OTHER,citizenship qualities,COMMON,0.00012825461,1,citizenship qualities
OTHER,issue,COMMON,0.00012735745,1,issue
OTHER,expertise,COMMON,0.00012695487,1,expertise
OTHER,concept,COMMON,0.00012568805,1,concept
OTHER,study,COMMON,0.0001250584,1,study
OTHER,policy,COMMON,0.00012475818,1,policy
PERSON,politicians,COMMON,0.00012467282,1,politicians
OTHER,policies,COMMON,0.00012427378,1,policies
PERSON,Students,COMMON,0.00012394616,1,Students
OTHER,problem,COMMON,0.00012392756,1,problem
OTHER,problem,COMMON,0.00012381045,1,problem
OTHER,effort,COMMON,0.00012362543,1,effort
PERSON,revenue sports athletes,COMMON,0.00012359676,1,revenue sports athletes
OTHER,service-learning experience,COMMON,0.00012311694,1,service-learning experience
OTHER,funding,COMMON,0.0001229627,1,funding
PERSON,faculty,COMMON,0.00012251837,1,faculty
PERSON,peers,COMMON,0.0001224671,2,"peers, peers"
OTHER,mission statements,COMMON,0.00012240317,1,mission statements
OTHER,mission statements,COMMON,0.00012206721,1,mission statements
LOCATION,state,COMMON,0.00012206721,1,state
OTHER,kind,COMMON,0.000122042446,1,kind
LOCATION,state,COMMON,0.000121900106,1,state
OTHER,example,COMMON,0.0001218382,1,example
OTHER,education,COMMON,0.000121320074,1,education
OTHER,education,COMMON,0.00012041206,1,education
OTHER,role,COMMON,0.00012024322,1,role
OTHER,education,COMMON,0.00011993947,1,education
OTHER,education,COMMON,0.00011990059,1,education
OTHER,colleague-ship,COMMON,0.00011954799,1,colleague-ship
ORGANIZATION,group,COMMON,0.00011953603,1,group
OTHER,course,COMMON,0.00011939119,1,course
OTHER,conception,COMMON,0.00011886461,1,conception
OTHER,conception,COMMON,0.00011868023,1,conception
OTHER,purpose,COMMON,0.00011769534,1,purpose
OTHER,much,COMMON,0.00011709994,1,much
WORK_OF_ART,book,COMMON,0.00011708198,2,"book, book"
OTHER,approach,COMMON,0.00011700923,1,approach
OTHER,approach,COMMON,0.00011697451,1,approach
OTHER,contrary,COMMON,0.000116907504,1,contrary
OTHER,things,COMMON,0.00011671696,1,things
OTHER,beliefs,COMMON,0.00011590471,1,beliefs
OTHER,student success,COMMON,0.00011589608,1,student success
OTHER,student success,COMMON,0.00011583714,1,student success
OTHER,beliefs,COMMON,0.000115828916,1,beliefs
OTHER,beliefs,COMMON,0.000115828916,1,beliefs
OTHER,belief,COMMON,0.000115788505,1,belief
OTHER,student success,COMMON,0.000115703486,1,student success
OTHER,success,COMMON,0.000115681156,1,success
OTHER,success,COMMON,0.000115630406,1,success
OTHER,student success,COMMON,0.000115623305,1,student success
PERSON,few,COMMON,0.000115103896,1,few
PERSON,students,COMMON,0.00011498658,1,students
OTHER,student success,COMMON,0.000114959614,1,student success
OTHER,beliefs,COMMON,0.00011494767,1,beliefs
OTHER,student success,COMMON,0.00011493582,1,student success
OTHER,faculty success,COMMON,0.00011493582,1,faculty success
OTHER,faculty success,COMMON,0.00011492407,1,faculty success
PERSON,students,COMMON,0.0001149225,1,students
PERSON,students,COMMON,0.0001149225,1,students
OTHER,success,COMMON,0.00011491242,1,success
OTHER,beliefs,COMMON,0.00011490087,1,beliefs
PERSON,students,COMMON,0.00011489358,1,students
PERSON,students,COMMON,0.00011488542,1,students
PERSON,students,COMMON,0.00011488542,1,students
PERSON,students,COMMON,0.00011488136,1,students
PERSON,students,COMMON,0.00011485724,1,students
PERSON,students,COMMON,0.00011485724,1,students
OTHER,student success,COMMON,0.000114779716,1,student success
PERSON,students,COMMON,0.00011477597,1,students
OTHER,beliefs,COMMON,0.000114717805,1,beliefs
OTHER,beliefs,COMMON,0.000114620365,1,beliefs
OTHER,student success,COMMON,0.000114620365,1,student success
OTHER,student success,COMMON,0.00011461098,1,student success
PERSON,teachers,COMMON,0.0001144096,1,teachers
OTHER,teaching,COMMON,0.00011404341,1,teaching
ORGANIZATION,American Council of education,PROPER,0.0001139454,1,American Council of education
OTHER,concern,COMMON,0.00011356845,1,concern
OTHER,Thanks,PROPER,0.00011311381,1,Thanks
OTHER,development view,COMMON,0.00011207851,1,development view
OTHER,problem,COMMON,0.000111984686,1,problem
OTHER,anything,COMMON,0.0001117807,1,anything
OTHER,college experience,COMMON,0.00011150107,1,college experience
PERSON,people,COMMON,0.00011133566,1,people
OTHER,fact,COMMON,0.000111292175,1,fact
OTHER,education,COMMON,0.00011095438,1,education
OTHER,hand,COMMON,0.000110933965,1,hand
OTHER,education,COMMON,0.00011087118,1,education
OTHER,education,COMMON,0.00011085882,1,education
ORGANIZATION,community colleges,COMMON,0.00011084818,1,community colleges
ORGANIZATION,colleges,COMMON,0.00011084818,1,colleges
OTHER,education,COMMON,0.00011075811,1,education
OTHER,collection,COMMON,0.00011055568,1,collection
PERSON,assistant professors,COMMON,0.00010975309,2,"people, assistant professors"
OTHER,techniques,COMMON,0.00010969114,1,techniques
OTHER,colleagueship,COMMON,0.00010964917,1,colleagueship
OTHER,collaboration,COMMON,0.00010964917,1,collaboration
OTHER,things,COMMON,0.00010853078,1,things
OTHER,Comp,PROPER,0.0001084685,1,Comp
OTHER,competitiveness,COMMON,0.000108414235,1,competitiveness
OTHER,competitiveness,COMMON,0.000108233886,1,competitiveness
OTHER,competitiveness,COMMON,0.000108173976,1,competitiveness
OTHER,democracy,COMMON,0.000108075285,1,democracy
ORGANIZATION,institution,COMMON,0.00010719501,1,institution
PERSON,instructors,COMMON,0.000107162414,1,instructors
ORGANIZATION,institutions,COMMON,0.00010712278,1,institutions
OTHER,institution,COMMON,0.00010707676,1,institution
ORGANIZATION,institution,COMMON,0.00010697531,1,institution
ORGANIZATION,institutions,COMMON,0.000106887695,1,institutions
OTHER,resources,COMMON,0.00010655978,1,resources
ORGANIZATION,institution,COMMON,0.00010628064,1,institution
LOCATION,facilities,COMMON,0.00010620617,1,facilities
OTHER,student success,COMMON,0.000106033716,1,student success
OTHER,student success,COMMON,0.00010600872,1,student success
OTHER,beliefs,COMMON,0.000106002546,1,beliefs
OTHER,success,COMMON,0.000106002546,1,success
OTHER,success,COMMON,0.0001059842,1,success
ORGANIZATION,higher education institutions,COMMON,0.00010595833,1,higher education institutions
OTHER,student success,COMMON,0.000105862615,1,student success
OTHER,belief,COMMON,0.00010580852,1,belief
OTHER,student success,COMMON,0.000105787505,1,student success
OTHER,discussions,COMMON,0.00010526176,1,discussions
OTHER,work,COMMON,0.00010524337,1,work
OTHER,lot,COMMON,0.000104826424,1,lot
OTHER,experience,COMMON,0.00010473047,1,experience
OTHER,more,COMMON,0.00010400726,1,more
OTHER,health care system,COMMON,0.00010363251,1,health care system
OTHER,more,COMMON,0.00010323501,1,more
OTHER,more,COMMON,0.00010318792,1,more
OTHER,other,COMMON,0.00010311317,1,other
OTHER,service learning,COMMON,0.00010290201,1,service learning
OTHER,problems,COMMON,0.00010241232,1,problems
OTHER,problems,COMMON,0.00010215848,1,problems
OTHER,more,COMMON,0.00010212228,1,more
OTHER,problems,COMMON,0.000102027836,1,problems
OTHER,role,COMMON,0.00010202725,1,role
OTHER,role,COMMON,0.00010198392,1,role
OTHER,practices,COMMON,0.00010196281,1,practices
OTHER,role,COMMON,0.00010182432,1,role
LOCATION,New York,PROPER,0.0001017937,1,New York
LOCATION,West Coast,PROPER,0.0001017937,1,West Coast
OTHER,role,COMMON,0.00010166637,1,role
OTHER,arguments,COMMON,0.000101586615,1,arguments
OTHER,argument,COMMON,0.00010157126,1,argument
OTHER,role,COMMON,0.000101511694,1,role
PERSON,leaders,COMMON,0.000101482954,1,leaders
OTHER,personnel practices,COMMON,0.00010137425,1,personnel practices
OTHER,curriculum,COMMON,0.00010137425,1,curriculum
OTHER,practice,COMMON,0.000101361315,1,practice
OTHER,college,COMMON,0.000101345206,1,college
OTHER,development,COMMON,0.000101335834,1,development
OTHER,all,COMMON,0.00010111601,1,all
OTHER,source,COMMON,0.00010072959,1,source
ORGANIZATION,National Merit Scholarship Corporation,PROPER,0.000100070334,1,National Merit Scholarship Corporation
PERSON,people,COMMON,9.996666e-05,1,people
OTHER,system,COMMON,9.976764e-05,1,system
OTHER,system,COMMON,9.973685e-05,1,system
OTHER,some,COMMON,9.971185e-05,1,some
ORGANIZATION,Patten Foundation,PROPER,9.957182e-05,1,Patten Foundation
OTHER,reward system,COMMON,9.91601e-05,1,reward system
OTHER,value,COMMON,9.9099525e-05,1,value
OTHER,belief system,COMMON,9.897054e-05,1,belief system
OTHER,research talent,COMMON,9.8826116e-05,1,research talent
OTHER,problem,COMMON,9.834265e-05,1,problem
OTHER,resource,COMMON,9.833427e-05,1,resource
OTHER,purpose,COMMON,9.825055e-05,1,purpose
OTHER,purposes,COMMON,9.8208824e-05,1,purposes
OTHER,lip service,COMMON,9.803188e-05,1,lip service
OTHER,university service,COMMON,9.803188e-05,1,university service
ORGANIZATION,institutions,COMMON,9.8022734e-05,1,institutions
ORGANIZATION,institution,COMMON,9.799974e-05,1,institution
ORGANIZATION,institutions,COMMON,9.7917255e-05,1,institutions
OTHER,public service,COMMON,9.789977e-05,1,public service
OTHER,money,COMMON,9.7826225e-05,1,money
OTHER,community service,COMMON,9.781364e-05,1,community service
OTHER,values,COMMON,9.76684e-05,2,"values, values"
OTHER,economy,COMMON,9.6694326e-05,1,economy
OTHER,talent development view,COMMON,9.548759e-05,1,talent development view
OTHER,English,PROPER,9.5410025e-05,2,"English, English"
OTHER,value,COMMON,9.516062e-05,1,value
OTHER,kind,COMMON,9.4670264e-05,1,kind
OTHER,commitment,COMMON,9.456706e-05,1,commitment
OTHER,commitment,COMMON,9.455723e-05,1,commitment
OTHER,sense,COMMON,9.4513336e-05,1,sense
OTHER,conception,COMMON,9.4410425e-05,1,conception
OTHER,problems,COMMON,9.4388684e-05,1,problems
OTHER,preparation problem,COMMON,9.437761e-05,1,preparation problem
OTHER,more,COMMON,9.437761e-05,1,more
PERSON,community,COMMON,9.4368144e-05,1,community
OTHER,community,COMMON,9.43354e-05,1,community
OTHER,other,COMMON,9.4329065e-05,1,other
OTHER,conception,COMMON,9.431145e-05,1,conception
OTHER,problem,COMMON,9.4252464e-05,1,problem
PERSON,each other,COMMON,9.419937e-05,1,each other
OTHER,more,COMMON,9.418066e-05,1,more
OTHER,matters,COMMON,9.407822e-05,1,matters
OTHER,number,COMMON,9.40217e-05,1,number
PERSON,many,COMMON,9.38951e-05,1,many
OTHER,management techniques,COMMON,9.382e-05,1,management techniques
OTHER,technology,COMMON,9.382e-05,1,technology
OTHER,pegboard,COMMON,9.38047e-05,1,pegboard
ORGANIZATION,self-government,COMMON,9.362244e-05,1,self-government
OTHER,all,COMMON,9.344493e-05,1,all
OTHER,research,COMMON,9.330997e-05,1,research
OTHER,some,COMMON,9.324181e-05,1,some
OTHER,research,COMMON,9.3142495e-05,1,research
OTHER,excellence,COMMON,9.2874645e-05,1,excellence
OTHER,mission,COMMON,9.286662e-05,1,mission
OTHER,excellence,COMMON,9.2791444e-05,1,excellence
OTHER,win-win game aspect,COMMON,9.2780545e-05,1,win-win game aspect
OTHER,excellence,COMMON,9.260689e-05,1,excellence
ORGANIZATION,institutions,COMMON,9.245934e-05,1,institutions
OTHER,excellence,COMMON,9.1965536e-05,1,excellence
OTHER,student learning,COMMON,9.193969e-05,1,student learning
OTHER,excellence,COMMON,9.193121e-05,1,excellence
OTHER,excellence,COMMON,9.188163e-05,1,excellence
OTHER,excellence,COMMON,9.185763e-05,1,excellence
OTHER,excellence,COMMON,9.182643e-05,1,excellence
OTHER,excellence,COMMON,9.180358e-05,1,excellence
OTHER,society,COMMON,9.147579e-05,1,society
OTHER,system,COMMON,9.147579e-05,1,system
OTHER,society,COMMON,9.1470334e-05,1,society
OTHER,systems,COMMON,9.1464906e-05,1,systems
OTHER,system,COMMON,9.138649e-05,1,system
OTHER,health care system,COMMON,9.1371454e-05,1,health care system
OTHER,society,COMMON,9.136154e-05,1,society
ORGANIZATION,peer group,COMMON,9.1109294e-05,1,peer group
OTHER,sense,COMMON,9.0809444e-05,1,sense
OTHER,law,COMMON,9.0646594e-05,1,law
OTHER,community service,COMMON,9.043746e-05,1,community service
OTHER,terms,COMMON,9.010147e-05,1,terms
OTHER,terms,COMMON,8.9981455e-05,1,terms
OTHER,fact,COMMON,8.990081e-05,1,fact
OTHER,work,COMMON,8.9851615e-05,1,work
OTHER,preoccupation,COMMON,8.9622874e-05,1,preoccupation
OTHER,words,COMMON,8.9565285e-05,1,words
OTHER,honesty,COMMON,8.9561036e-05,2,"honesty, belief"
OTHER,affairs,COMMON,8.949295e-05,1,affairs
OTHER,terms,COMMON,8.9403904e-05,1,terms
OTHER,words,COMMON,8.939272e-05,1,words
OTHER,terms,COMMON,8.9359324e-05,1,terms
OTHER,terms,COMMON,8.933343e-05,1,terms
OTHER,some,COMMON,8.929164e-05,1,some
OTHER,terms,COMMON,8.92916e-05,1,terms
OTHER,terms,COMMON,8.925132e-05,1,terms
OTHER,terms,COMMON,8.922785e-05,1,terms
OTHER,words,COMMON,8.9189554e-05,1,words
OTHER,ways,COMMON,8.9150555e-05,1,ways
OTHER,words,COMMON,8.911291e-05,1,words
LOCATION,classroom,COMMON,8.899611e-05,1,classroom
OTHER,things,COMMON,8.876891e-05,1,things
OTHER,research university,COMMON,8.86799e-05,1,research university
OTHER,things,COMMON,8.854797e-05,1,things
ORGANIZATION,universities,COMMON,8.854797e-05,1,universities
OTHER,aspects,COMMON,8.831401e-05,1,aspects
OTHER,research universities,COMMON,8.801784e-05,1,research universities
OTHER,terms,COMMON,8.790284e-05,1,terms
OTHER,concept,COMMON,8.722439e-05,1,concept
OTHER,conception,COMMON,8.719876e-05,1,conception
OTHER,kinds,COMMON,8.71937e-05,1,kinds
OTHER,conceptions,COMMON,8.718367e-05,1,conceptions
OTHER,kind,COMMON,8.714444e-05,1,kind
OTHER,community,COMMON,8.712064e-05,1,community
OTHER,kind,COMMON,8.70882e-05,1,kind
PERSON,community,COMMON,8.7056724e-05,1,community
PERSON,community,COMMON,8.70523e-05,1,community
OTHER,community,COMMON,8.7034794e-05,1,community
OTHER,kinds,COMMON,8.702615e-05,1,kinds
OTHER,freedom,COMMON,8.683333e-05,2,"freedom, freedom"
OTHER,citizenship,COMMON,8.671506e-05,1,citizenship
OTHER,resources,COMMON,8.6467146e-05,1,resources
OTHER,resources,COMMON,8.642085e-05,1,resources
OTHER,citizenship,COMMON,8.6391075e-05,1,citizenship
PERSON,people,COMMON,8.632702e-05,1,people
OTHER,idea,COMMON,8.603826e-05,1,idea
OTHER,issue,COMMON,8.588982e-05,1,issue
OTHER,experience,COMMON,8.576152e-05,1,experience
OTHER,intelligence,COMMON,8.544201e-05,1,intelligence
OTHER,resources,COMMON,8.54403e-05,1,resources
OTHER,issues,COMMON,8.5207095e-05,1,issues
OTHER,issue,COMMON,8.494481e-05,1,issue
OTHER,excellence,COMMON,8.493116e-05,1,excellence
OTHER,excellence,COMMON,8.4901134e-05,1,excellence
OTHER,excellence,COMMON,8.4901134e-05,1,excellence
OTHER,civic,COMMON,8.488669e-05,1,civic
OTHER,issue,COMMON,8.4865715e-05,1,issue
OTHER,excellence,COMMON,8.475425e-05,1,excellence
OTHER,excellence,COMMON,8.472889e-05,1,excellence
OTHER,goals,COMMON,8.4579784e-05,1,goals
PERSON,people,COMMON,8.445147e-05,1,people
PERSON,politicians,COMMON,8.409912e-05,1,politicians
OTHER,problem,COMMON,8.404554e-05,1,problem
OTHER,benefits,COMMON,8.403579e-05,1,benefits
OTHER,issue,COMMON,8.379983e-05,1,issue
OTHER,importance,COMMON,8.377716e-05,1,importance
OTHER,higher education system,COMMON,8.370852e-05,1,higher education system
OTHER,politics,COMMON,8.362446e-05,1,politics
OTHER,evidence,COMMON,8.3579835e-05,1,evidence
OTHER,policies,COMMON,8.357118e-05,1,policies
OTHER,way,COMMON,8.340406e-05,1,way
OTHER,education,COMMON,8.310319e-05,1,education
OTHER,approach,COMMON,8.28966e-05,1,approach
LOCATION,states,COMMON,8.2671744e-05,1,states
OTHER,example,COMMON,8.265295e-05,1,example
OTHER,example,COMMON,8.264676e-05,1,example
OTHER,test scores,COMMON,8.256842e-05,1,test scores
OTHER,terms,COMMON,8.250244e-05,1,terms
OTHER,exams,COMMON,8.2497936e-05,1,exams
OTHER,system,COMMON,8.242145e-05,1,system
OTHER,terms,COMMON,8.238949e-05,1,terms
PERSON,Dick McKay,PROPER,8.212374e-05,4,"Dick McKay, Dick, DICK MCKAY, DICK MCKAY"
OTHER,mission statements,COMMON,8.2062295e-05,1,mission statements
PERSON,faculty,COMMON,8.185971e-05,1,faculty
OTHER,example,COMMON,8.1800405e-05,1,example
PERSON,faculty,COMMON,8.177203e-05,1,faculty
OTHER,experience,COMMON,8.135199e-05,1,experience
ORGANIZATION,universities,COMMON,8.118489e-05,1,universities
ORGANIZATION,minority groups,COMMON,8.101208e-05,1,minority groups
ORGANIZATION,groups,COMMON,8.10057e-05,1,groups
OTHER,course,COMMON,8.096829e-05,1,course
PERSON,college graduates,COMMON,8.093358e-05,1,college graduates
PERSON,scholar,COMMON,8.087496e-05,1,scholar
OTHER,courses,COMMON,8.081034e-05,1,courses
ORGANIZATION,schools,COMMON,8.079484e-05,1,schools
ORGANIZATION,schools,COMMON,8.079484e-05,1,schools
OTHER,student talents,COMMON,8.078463e-05,1,student talents
OTHER,research,COMMON,8.0773505e-05,1,research
OTHER,talent,COMMON,8.076453e-05,1,talent
OTHER,scholarship,COMMON,8.027116e-05,1,scholarship
OTHER,faculty talents,COMMON,8.0263024e-05,1,faculty talents
OTHER,course,COMMON,8.023901e-05,1,course
PERSON,students,COMMON,8.023293e-05,1,students
PERSON,student,COMMON,8.0189755e-05,1,student
PERSON,students,COMMON,8.017347e-05,1,students
PERSON,students,COMMON,8.014617e-05,1,students
PERSON,scholars,COMMON,8.012006e-05,1,scholars
ORGANIZATION,groups,COMMON,8.010616e-05,1,groups
OTHER,course,COMMON,8.008568e-05,1,course
OTHER,talent,COMMON,8.0072256e-05,1,talent
OTHER,talents,COMMON,8.006561e-05,1,talents
OTHER,resources,COMMON,7.987621e-05,1,resources
OTHER,resources,COMMON,7.9794976e-05,1,resources
OTHER,resources,COMMON,7.974436e-05,1,resources
OTHER,citizenship,COMMON,7.970018e-05,1,citizenship
OTHER,success,COMMON,7.9432524e-05,1,success
OTHER,student success,COMMON,7.940581e-05,1,student success
OTHER,trick,COMMON,7.933892e-05,1,trick
OTHER,belief,COMMON,7.9215104e-05,1,belief
OTHER,contact,COMMON,7.919296e-05,1,contact
PERSON,academics,COMMON,7.914087e-05,1,academics
OTHER,much,COMMON,7.910764e-05,1,much
OTHER,much,COMMON,7.910764e-05,1,much
OTHER,approach,COMMON,7.902927e-05,1,approach
OTHER,continuum,COMMON,7.9019286e-05,1,continuum
OTHER,talents,COMMON,7.885417e-05,1,talents
OTHER,meaning,COMMON,7.869218e-05,1,meaning
LOCATION,world,COMMON,7.859523e-05,1,world
OTHER,distractions,COMMON,7.859523e-05,1,distractions
OTHER,part,COMMON,7.854132e-05,1,part
OTHER,catalogs,COMMON,7.8521334e-05,1,catalogs
OTHER,rhetoric,COMMON,7.850721e-05,1,rhetoric
OTHER,approach,COMMON,7.844768e-05,1,approach
OTHER,economies,COMMON,7.842662e-05,1,economies
OTHER,economies,COMMON,7.842662e-05,1,economies
LOCATION,academia,COMMON,7.839702e-05,1,academia
OTHER,job slots,COMMON,7.8388744e-05,1,job slots
OTHER,labor market,COMMON,7.8388744e-05,1,labor market
OTHER,wealth,COMMON,7.8388744e-05,1,wealth
OTHER,distribution,COMMON,7.8388744e-05,1,distribution
OTHER,productivity,COMMON,7.8352314e-05,1,productivity
OTHER,sort,COMMON,7.8352314e-05,1,sort
OTHER,whole,COMMON,7.8340476e-05,1,whole
OTHER,anything,COMMON,7.831723e-05,1,anything
OTHER,catalogs,COMMON,7.830581e-05,1,catalogs
OTHER,anything,COMMON,7.829453e-05,1,anything
OTHER,labor market,COMMON,7.828338e-05,1,labor market
OTHER,form,COMMON,7.826147e-05,1,form
OTHER,rhetoric,COMMON,7.826147e-05,1,rhetoric
OTHER,labor market,COMMON,7.824005e-05,1,labor market
PERSON,students,COMMON,7.82339e-05,1,students
PERSON,students,COMMON,7.82339e-05,1,students
PERSON,students,COMMON,7.822935e-05,1,students
PERSON,students,COMMON,7.822032e-05,1,students
ORGANIZATION,Academy,PROPER,7.7999655e-05,2,"Academy, Academy"
OTHER,engagement,COMMON,7.77366e-05,1,engagement
OTHER,opportunity,COMMON,7.7329816e-05,1,opportunity
OTHER,one,COMMON,7.727925e-05,1,one
OTHER,one,COMMON,7.727925e-05,1,one
OTHER,sense,COMMON,7.721579e-05,1,sense
OTHER,effect,COMMON,7.7166e-05,1,effect
PERSON,opponents,COMMON,7.71468e-05,1,opponents
OTHER,service learning programs,COMMON,7.708112e-05,1,service learning programs
OTHER,admissions policies,COMMON,7.7036755e-05,1,admissions policies
OTHER,way,COMMON,7.6969874e-05,1,way
OTHER,program,COMMON,7.694205e-05,1,program
OTHER,quest,COMMON,7.693425e-05,1,quest
OTHER,way,COMMON,7.6907454e-05,1,way
OTHER,teaching,COMMON,7.6675526e-05,1,teaching
OTHER,effectiveness,COMMON,7.657921e-05,1,effectiveness
OTHER,teaching,COMMON,7.65722e-05,1,teaching
OTHER,research mission,COMMON,7.656524e-05,1,research mission
OTHER,teaching,COMMON,7.653791e-05,1,teaching
PERSON,teachers,COMMON,7.653119e-05,1,teachers
OTHER,teaching,COMMON,7.653119e-05,1,teaching
OTHER,sense,COMMON,7.651135e-05,1,sense
ORGANIZATION,College,COMMON,7.578287e-05,1,College
LOCATION,state,COMMON,7.560349e-05,1,state
LOCATION,state,COMMON,7.5585755e-05,1,state
LOCATION,state,COMMON,7.5585755e-05,1,state
OTHER,example,COMMON,7.5577016e-05,1,example
OTHER,little,COMMON,7.555942e-05,1,little
PERSON,cousin,COMMON,7.551286e-05,1,cousin
OTHER,example,COMMON,7.546264e-05,1,example
OTHER,focus,COMMON,7.538144e-05,1,focus
OTHER,fact,COMMON,7.52972e-05,1,fact
OTHER,effort,COMMON,7.523704e-05,1,effort
OTHER,efforts,COMMON,7.522739e-05,1,efforts
OTHER,responsibility,COMMON,7.519903e-05,1,responsibility
PERSON,Most,COMMON,7.485697e-05,1,Most
OTHER,responsibility,COMMON,7.4848314e-05,1,responsibility
OTHER,fact,COMMON,7.483974e-05,1,fact
OTHER,efforts,COMMON,7.4831245e-05,1,efforts
OTHER,measures,COMMON,7.4204414e-05,1,measures
OTHER,student talent,COMMON,7.402674e-05,1,student talent
OTHER,talent,COMMON,7.400165e-05,1,talent
PERSON,talent,COMMON,7.400165e-05,1,talent
ORGANIZATION,schools,COMMON,7.3918956e-05,1,schools
OTHER,resources,COMMON,7.367332e-05,1,resources
ORGANIZATION,institution,COMMON,7.3438314e-05,1,institution
OTHER,measures,COMMON,7.335794e-05,1,measures
ORGANIZATION,institution,COMMON,7.335571e-05,1,institution
OTHER,instruction,COMMON,7.335316e-05,1,instruction
OTHER,success measures,COMMON,7.335214e-05,1,success measures
OTHER,measures,COMMON,7.334636e-05,1,measures
OTHER,competitiveness,COMMON,7.330697e-05,1,competitiveness
OTHER,intelligence,COMMON,7.3238116e-05,1,intelligence
OTHER,admissions,COMMON,7.322296e-05,1,admissions
OTHER,measures,COMMON,7.317421e-05,1,measures
OTHER,quality,COMMON,7.315544e-05,1,quality
ORGANIZATION,group,COMMON,7.3083604e-05,1,group
OTHER,qualities,COMMON,7.285212e-05,1,qualities
OTHER,qualities,COMMON,7.2799856e-05,1,qualities
OTHER,democracy,COMMON,7.2774834e-05,1,democracy
OTHER,democracy,COMMON,7.2758536e-05,1,democracy
OTHER,interventions,COMMON,7.247736e-05,1,interventions
OTHER,approach,COMMON,7.242581e-05,1,approach
OTHER,systems approach,COMMON,7.2325995e-05,1,systems approach
OTHER,systems perspective,COMMON,7.202201e-05,1,systems perspective
OTHER,heart,COMMON,7.1797804e-05,1,heart
OTHER,appeal,COMMON,7.163674e-05,1,appeal
OTHER,pronouncements,COMMON,7.161041e-05,1,pronouncements
PERSON,others,COMMON,7.1543065e-05,1,others
PERSON,parents,COMMON,7.153586e-05,1,parents
OTHER,science,COMMON,7.152404e-05,1,science
OTHER,inequities,COMMON,7.148949e-05,1,inequities
OTHER,college reports,COMMON,7.141386e-05,1,college reports
